349	10	25	2	81	6206	1	1
349	10	25	3	61	5440	2	4
349	10	26	1	132	0	2	3
349	10	26	2	81	6207	1	1
349	10	26	3	61	5442	2	4
349	10	27	1	132	0	2	3
349	10	27	2	81	6208	1	1
349	10	27	3	61	5444	2	4
349	10	28	1	132	0	2	3
349	10	28	2	81	6209	1	1
349	10	28	3	61	5435	2	4
349	10	29	1	132	0	2	3
349	10	29	2	81	6210	1	1
349	10	29	3	61	5040	2	4
349	10	30	1	132	0	2	3
349	10	30	2	81	6211	1	1
349	10	30	3	61	5460	2	4
349	10	31	1	132	0	2	3
349	10	31	2	81	6212	1	1
349	10	31	3	61	5469	2	4
349	10	32	1	132	0	2	3
349	10	32	2	81	6213	1	1
349	10	32	3	57	1373	0	0
349	10	33	1	131	0	2	3
349	10	33	2	80	6214	1	1
349	10	33	3	60	5471	2	4
349	10	34	1	132	0	2	3
349	10	34	2	81	6215	1	1
349	10	34	3	61	5414	2	4
349	10	35	1	132	0	2	3
349	10	35	2	81	6216	1	1
349	10	35	3	61	6172	2	4
349	10	36	1	132	0	2	3
349	10	36	2	81	6217	1	1
349	10	36	3	61	6174	2	4
349	10	37	1	132	0	2	3
349	10	37	2	81	6218	1	1
349	10	37	3	61	6176	2	4
349	10	38	1	132	0	2	3
349	10	38	2	81	6219	1	1
349	10	38	3	61	5240	2	4
349	10	39	1	132	0	2	3
349	10	39	2	81	6220	1	1
349	10	39	3	61	5028	2	4
349	10	40	1	131	0	2	3
349	10	40	2	80	6221	1	1
349	10	40	3	60	6180	2	4
349	10	41	1	132	0	2	3
349	10	41	2	81	6222	1	1
349	10	41	3	61	6182	2	4
349	10	42	1	132	0	2	3
349	10	42	2	81	5011	1	1
349	10	42	3	61	5010	2	4
349	10	43	1	131	0	2	3
349	10	43	2	80	5013	1	1
349	10	43	3	60	5012	2	4
349	10	44	1	131	0	2	3
349	10	44	2	80	6223	1	1
349	10	44	3	60	5744	2	4
349	10	45	1	131	0	2	3
349	10	45	2	80	6225	1	1
349	10	45	3	60	6224	2	4
349	10	46	1	131	0	2	3
349	10	46	2	80	6227	1	1
349	10	46	3	60	6226	2	4
349	10	47	1	131	0	2	3
349	10	47	2	80	6229	1	1
349	10	47	3	60	6228	2	4
349	10	48	1	131	0	2	3
349	10	48	2	80	6231	1	1
349	10	48	3	60	6230	2	4
349	10	49	1	131	0	2	3
349	10	49	2	80	6233	1	1
349	10	49	3	60	6232	2	4
349	10	50	1	131	0	2	3
349	10	50	2	80	6234	1	1
349	10	50	3	60	5032	2	4
349	10	51	1	131	0	2	3
349	10	51	2	80	6236	1	1
349	10	51	3	60	6235	2	4
349	10	52	1	131	0	2	3
349	10	52	2	80	6238	1	1
349	10	52	3	60	6237	2	4
349	10	53	1	131	0	2	3
349	10	53	2	80	6240	1	1
349	10	53	3	60	6239	2	4
349	10	54	1	131	0	2	3
349	10	54	2	80	6242	1	1
349	10	54	3	60	6241	2	4
349	10	55	1	131	0	2	3
349	10	55	2	80	6244	1	1
349	10	55	3	60	6243	2	4
349	10	56	1	131	0	2	3
349	10	56	2	80	6246	1	1
349	10	56	3	60	6245	2	4
349	10	57	1	131	0	2	3
349	10	57	2	80	6248	1	1
349	10	57	3	60	6247	2	4
349	10	58	1	131	0	2	3
349	10	58	2	80	6250	1	1
349	10	58	3	60	6249	2	4
349	10	59	1	131	0	2	3
349	10	59	2	80	6252	1	1
349	10	59	3	60	6251	2	4
349	10	60	1	131	0	2	3
349	10	60	2	80	6254	1	1
349	10	60	3	60	6253	2	4
349	10	61	1	131	0	2	3
349	10	61	2	80	6255	1	1
349	10	61	3	60	5437	2	4
349	10	62	1	131	0	2	3
349	10	62	2	80	6257	1	1
349	10	62	3	60	6256	2	4
349	10	63	1	131	0	2	3
349	10	63	2	80	6259	1	1
349	10	63	3	60	6258	2	4
349	10	64	1	131	0	2	3
349	10	64	2	80	6260	1	1
349	10	64	3	60	5438	2	4
349	10	65	1	131	0	2	3
349	10	65	2	80	6262	1	1
349	10	65	3	60	6261	2	4
349	10	66	1	131	0	2	3
349	10	66	2	80	6264	1	1
349	10	66	3	60	6263	2	4
349	10	67	1	131	0	2	3
349	10	67	2	80	6266	1	1
349	10	67	3	60	6265	2	4
349	10	68	1	131	0	2	3
349	10	68	2	80	6267	1	1
349	10	68	3	60	5034	2	4
349	10	69	1	131	0	2	3
349	10	69	2	80	6268	1	1
349	10	69	3	60	5760	2	4
349	10	70	1	131	0	2	3
349	10	70	2	80	6270	1	1
349	10	70	3	60	6269	2	4
349	10	71	1	131	0	2	3
349	10	71	2	80	6272	1	1
349	10	71	3	60	6271	2	4
349	10	72	1	131	0	2	3
349	10	72	2	80	6273	1	1
349	10	72	3	60	5439	2	4
349	10	73	1	131	0	2	3
349	10	73	2	80	6275	1	1
349	10	73	3	60	6274	2	4
349	10	74	1	131	0	2	3
349	10	74	2	80	6277	1	1
349	10	74	3	60	6276	2	4
349	10	75	1	132	0	2	3
349	10	75	2	81	6278	1	1
349	10	75	3	61	5414	2	4
349	10	76	1	132	0	2	3
349	10	76	2	81	6279	1	1
349	10	76	3	61	6172	2	4
349	10	77	1	132	0	2	3
349	10	77	2	81	6280	1	1
349	10	77	3	61	6174	2	4
349	10	78	1	132	0	2	3
349	10	78	2	81	6281	1	1
349	10	78	3	61	5240	2	4
349	10	79	1	132	0	2	3
349	10	79	2	81	6283	1	1
349	10	79	3	61	6282	2	4
349	10	80	1	132	0	2	3
349	10	80	2	81	6285	1	1
349	10	80	3	61	6284	2	4
349	10	81	1	132	0	2	3
349	10	81	2	81	6286	1	1
349	10	81	3	61	5028	2	4
349	10	82	1	132	0	2	3
349	10	82	2	81	6287	1	1
349	10	82	3	61	5030	2	4
349	10	83	1	132	0	2	3
349	10	83	2	81	6288	1	1
349	10	83	3	61	6182	2	4
349	10	84	1	132	0	2	3
349	10	84	2	81	6289	1	1
349	10	84	3	61	5010	2	4
349	10	85	1	132	0	2	3
349	10	85	2	81	6291	1	1
349	10	85	3	61	6290	2	4
349	10	86	1	132	0	2	3
349	10	86	2	81	6292	1	1
349	10	86	3	61	5014	2	4
349	10	87	1	132	0	2	3
349	10	87	2	81	6293	1	1
349	10	87	3	61	5016	2	4
349	10	88	1	132	0	2	3
349	10	88	2	81	6294	1	1
349	10	88	3	61	5018	2	4
349	10	89	1	132	0	2	3
349	10	89	2	81	6295	1	1
349	10	89	3	61	5020	2	4
349	10	90	1	132	0	2	3
349	10	90	2	81	6296	1	1
349	10	90	3	61	6200	2	4
349	10	91	1	132	0	2	3
349	10	91	2	81	6297	1	1
349	10	91	3	61	6202	2	4
349	10	92	1	132	0	2	3
349	10	92	2	81	6298	1	1
349	10	92	3	61	5446	2	4
349	10	93	1	132	0	2	3
349	10	93	2	81	6299	1	1
349	10	93	3	61	5040	2	4
349	10	94	1	132	0	2	3
349	10	94	2	81	6300	1	1
349	10	94	3	61	5042	2	4
349	10	95	1	132	0	2	3
349	10	95	2	81	6301	1	1
349	10	95	3	61	5044	2	4
349	10	96	1	132	0	2	3
349	10	96	2	81	6302	1	1
349	10	96	3	61	5044	2	4
349	10	97	1	132	0	2	3
349	10	97	2	81	6303	1	1
349	10	97	3	61	5460	2	4
349	10	98	1	132	0	2	3
349	10	98	2	81	6304	1	1
349	10	98	3	61	5030	2	4
349	10	99	1	132	0	2	3
349	10	99	2	81	6306	1	1
349	10	99	3	61	6305	2	4
349	10	100	1	132	0	2	3
349	10	100	2	81	6307	1	1
349	10	100	3	61	5414	2	4
349	10	101	1	132	0	2	3
349	10	101	2	81	6308	1	1
349	10	101	3	61	6172	2	4
349	10	102	1	132	0	2	3
349	10	102	2	81	6309	1	1
349	10	102	3	61	6174	2	4
349	10	103	1	132	0	2	3
349	10	103	2	81	6310	1	1
349	10	103	3	61	6176	2	4
349	10	104	1	132	0	2	3
349	10	104	2	81	6312	1	1
349	10	104	3	61	6311	2	4
349	10	105	1	132	0	2	3
349	10	105	2	81	6313	1	1
349	10	105	3	61	5240	2	4
349	10	106	1	132	0	2	3
349	10	106	2	81	6314	1	1
349	10	106	3	61	6282	2	4
349	10	107	1	132	0	2	3
349	10	107	2	81	6315	1	1
349	10	107	3	61	6284	2	4
349	10	108	1	132	0	2	3
349	10	108	2	81	6316	1	1
349	10	108	3	61	5028	2	4
349	10	109	1	132	0	2	3
349	10	109	2	81	6317	1	1
349	10	109	3	61	5030	2	4
349	10	110	1	132	0	2	3
349	10	110	2	81	6318	1	1
349	10	110	3	61	5754	2	4
349	10	111	1	131	0	2	3
349	10	111	2	80	6319	1	1
349	10	111	3	60	5032	2	4
349	10	112	1	131	0	2	3
349	10	112	2	80	6320	1	1
349	10	112	3	60	6235	2	4
349	10	113	1	131	0	2	3
349	10	113	2	80	6321	1	1
349	10	113	3	60	6237	2	4
349	10	114	1	131	0	2	3
349	10	114	2	80	6322	1	1
349	10	114	3	60	6239	2	4
349	10	115	1	131	0	2	3
349	10	115	2	80	6323	1	1
349	10	115	3	60	6241	2	4
349	10	116	1	131	0	2	3
349	10	116	2	80	6324	1	1
349	10	116	3	60	6243	2	4
349	10	117	1	131	0	2	3
349	10	117	2	80	6325	1	1
349	10	117	3	60	6245	2	4
349	10	118	1	131	0	2	3
349	10	118	2	80	6326	1	1
349	10	118	3	60	6247	2	4
349	10	119	1	131	0	2	3
349	10	119	2	80	6327	1	1
349	10	119	3	60	6249	2	4
349	10	120	1	131	0	2	3
349	10	120	2	80	6328	1	1
349	10	120	3	60	6251	2	4
349	10	121	1	131	0	2	3
349	10	121	2	80	6329	1	1
349	10	121	3	60	6253	2	4
349	10	122	1	131	0	2	3
349	10	122	2	80	6330	1	1
349	10	122	3	60	5437	2	4
349	10	123	1	131	0	2	3
349	10	123	2	80	6331	1	1
349	10	123	3	60	5438	2	4
349	10	124	1	131	0	2	3
349	10	124	2	80	6332	1	1
349	10	124	3	60	6258	2	4
349	10	125	1	131	0	2	3
349	10	125	2	80	6334	1	1
349	10	125	3	60	6333	2	4
349	10	126	1	131	0	2	3
349	10	126	2	80	6336	1	1
349	10	126	3	60	6335	2	4
349	10	127	1	131	0	2	3
349	10	127	2	80	6338	1	1
349	10	127	3	60	6337	2	4
349	10	128	1	131	0	2	3
349	10	128	2	80	6339	1	1
349	10	128	3	60	5034	2	4
349	10	129	1	131	0	2	3
349	10	129	2	80	6340	1	1
349	10	129	3	60	5760	2	4
349	10	130	1	131	0	2	3
349	10	130	2	80	6341	1	1
349	10	130	3	60	6269	2	4
349	10	131	1	131	0	2	3
349	10	131	2	80	6342	1	1
349	10	131	3	60	6271	2	4
349	10	132	1	131	0	2	3
349	10	132	2	80	6344	1	1
349	10	132	3	60	6343	2	4
349	10	133	1	131	0	2	3
349	10	133	2	80	6345	1	1
349	10	133	3	60	5439	2	4
349	10	134	1	131	0	2	3
349	10	134	2	80	6346	1	1
349	10	134	3	60	6274	2	4
349	10	135	1	131	0	2	3
349	10	135	2	80	6347	1	1
349	10	135	3	60	6276	2	4
349	10	136	1	131	0	2	3
349	10	136	2	80	6349	1	1
349	10	136	3	60	6348	2	4
349	10	137	1	131	0	2	3
349	10	137	2	80	6351	1	1
349	10	137	3	60	6350	2	4
349	10	138	1	131	0	2	3
349	10	138	2	80	6353	1	1
349	10	138	3	60	6352	2	4
349	10	139	1	131	0	2	3
349	10	139	2	80	6355	1	1
349	10	139	3	60	6354	2	4
349	10	140	1	132	0	2	3
349	10	140	2	81	6356	1	1
349	10	140	3	61	5414	2	4
349	10	141	1	132	0	2	3
349	10	141	2	81	6357	1	1
349	10	141	3	61	6172	2	4
349	10	142	1	132	0	2	3
349	10	142	2	81	6358	1	1
349	10	142	3	61	6174	2	4
349	10	143	1	132	0	2	3
349	10	143	2	81	6359	1	1
349	10	143	3	61	6176	2	4
349	10	144	1	132	0	2	3
349	10	144	2	81	6360	1	1
349	10	144	3	61	6311	2	4
349	10	145	1	132	0	2	3
349	10	145	2	81	6361	1	1
349	10	145	3	61	5240	2	4
349	10	146	1	132	0	2	3
349	10	146	2	81	6362	1	1
349	10	146	3	61	6282	2	4
349	10	147	1	132	0	2	3
349	10	147	2	81	6363	1	1
349	10	147	3	61	6284	2	4
349	10	148	1	132	0	2	3
349	10	148	2	81	6364	1	1
349	10	148	3	61	5028	2	4
349	10	149	1	132	0	2	3
349	10	149	2	81	6365	1	1
349	10	149	3	61	5030	2	4
349	10	150	1	131	0	2	3
349	10	150	2	80	6366	1	1
349	10	150	3	60	5032	2	4
349	10	151	1	131	0	2	3
349	10	151	2	80	6367	1	1
349	10	151	3	60	6235	2	4
349	10	152	1	131	0	2	3
349	10	152	2	80	6368	1	1
349	10	152	3	60	6237	2	4
349	10	153	1	131	0	2	3
349	10	153	2	80	6369	1	1
349	10	153	3	60	6239	2	4
349	10	154	1	131	0	2	3
349	10	154	2	80	6370	1	1
349	10	154	3	60	6241	2	4
349	10	155	1	131	0	2	3
349	10	155	2	80	6371	1	1
349	10	155	3	60	6243	2	4
349	10	156	1	131	0	2	3
349	10	156	2	80	6372	1	1
349	10	156	3	60	6245	2	4
349	10	157	1	131	0	2	3
349	10	157	2	80	6373	1	1
349	10	157	3	60	6247	2	4
349	10	158	1	131	0	2	3
349	10	158	2	80	6374	1	1
349	10	158	3	60	6249	2	4
349	10	159	1	131	0	2	3
349	10	159	2	80	6375	1	1
349	10	159	3	60	6251	2	4
349	10	160	1	131	0	2	3
349	10	160	2	80	6376	1	1
349	10	160	3	60	6253	2	4
349	10	161	1	131	0	2	3
349	10	161	2	80	6377	1	1
349	10	161	3	60	5437	2	4
349	10	162	1	131	0	2	3
349	10	162	2	80	6378	1	1
349	10	162	3	60	5438	2	4
349	10	163	1	131	0	2	3
349	10	163	2	80	6379	1	1
349	10	163	3	60	6258	2	4
349	10	164	1	131	0	2	3
349	10	164	2	80	6380	1	1
349	10	164	3	60	6333	2	4
349	10	165	1	131	0	2	3
349	10	165	2	80	6381	1	1
349	10	165	3	60	6335	2	4
349	10	166	1	131	0	2	3
349	10	166	2	80	6382	1	1
349	10	166	3	60	6337	2	4
349	10	167	1	131	0	2	3
349	10	167	2	80	6383	1	1
349	10	167	3	60	5034	2	4
349	10	168	1	131	0	2	3
349	10	168	2	80	6384	1	1
349	10	168	3	60	5760	2	4
349	10	169	1	131	0	2	3
349	10	169	2	80	6385	1	1
349	10	169	3	60	6269	2	4
349	10	170	1	131	0	2	3
349	10	170	2	80	6386	1	1
349	10	170	3	60	6271	2	4
349	10	171	1	131	0	2	3
349	10	171	2	80	6387	1	1
349	10	171	3	60	6343	2	4
349	10	172	1	131	0	2	3
349	10	172	2	80	6388	1	1
349	10	172	3	60	5439	2	4
349	10	173	1	131	0	2	3
349	10	173	2	80	6389	1	1
349	10	173	3	60	6274	2	4
349	10	174	1	131	0	2	3
349	10	174	2	80	6390	1	1
349	10	174	3	60	6276	2	4
349	10	175	1	131	0	2	3
349	10	175	2	80	6391	1	1
349	10	175	3	60	6348	2	4
349	10	176	1	131	0	2	3
349	10	176	2	80	6392	1	1
349	10	176	3	60	6350	2	4
349	10	177	1	131	0	2	3
349	10	177	2	80	6393	1	1
349	10	177	3	60	6352	2	4
349	10	178	1	131	0	2	3
349	10	178	2	80	6394	1	1
349	10	178	3	60	6354	2	4
349	10	179	1	131	0	2	3
349	10	179	2	80	6396	1	1
349	10	179	3	60	6395	2	4
349	10	180	1	131	0	2	3
349	10	180	2	80	6398	1	1
349	10	180	3	60	6397	2	4
349	10	181	1	131	0	2	3
349	10	181	2	80	6400	1	1
349	10	181	3	60	6399	2	4
349	10	182	1	131	0	2	3
349	10	182	2	80	6401	1	1
349	10	182	3	60	6180	2	4
349	10	183	1	132	0	2	3
349	10	183	2	81	6402	1	1
349	10	183	3	61	6182	2	4
349	10	184	1	132	0	2	3
349	10	184	2	81	6403	1	1
349	10	184	3	61	5014	2	4
349	10	185	1	132	0	2	3
349	10	185	2	81	6404	1	1
349	10	185	3	61	5016	2	4
349	10	186	1	132	0	2	3
349	10	186	2	81	6405	1	1
349	10	186	3	61	5018	2	4
349	10	187	1	132	0	2	3
349	10	187	2	81	6406	1	1
349	10	187	3	61	5020	2	4
349	10	188	1	132	0	2	3
349	10	188	2	81	6407	1	1
349	10	188	3	61	6200	2	4
349	10	189	1	132	0	2	3
349	10	189	2	81	6408	1	1
349	10	189	3	61	5414	2	4
349	10	190	1	132	0	2	3
349	10	190	2	81	6409	1	1
349	10	190	3	61	6172	2	4
349	10	191	1	132	0	2	3
349	10	191	2	81	6410	1	1
349	10	191	3	61	6174	2	4
349	10	192	1	132	0	2	3
349	10	192	2	81	6411	1	1
349	10	192	3	61	6176	2	4
349	10	193	1	132	0	2	3
349	10	193	2	81	6412	1	1
349	10	193	3	61	6311	2	4
349	10	194	1	132	0	2	3
349	10	194	2	81	6413	1	1
349	10	194	3	61	5240	2	4
349	10	195	1	132	0	2	3
349	10	195	2	81	6414	1	1
349	10	195	3	61	6282	2	4
349	10	196	1	132	0	2	3
349	10	196	2	81	6415	1	1
349	10	196	3	61	6284	2	4
349	10	197	1	132	0	2	3
349	10	197	2	81	6416	1	1
349	10	197	3	61	5028	2	4
349	10	198	1	132	0	2	3
349	10	198	2	81	6417	1	1
349	10	198	3	61	5030	2	4
349	10	199	1	131	0	2	3
349	10	199	2	80	6418	1	1
349	10	199	3	60	5032	2	4
349	10	200	1	131	0	2	3
349	10	200	2	80	6419	1	1
349	10	200	3	60	6235	2	4
349	10	201	1	131	0	2	3
349	10	201	2	80	6420	1	1
349	10	201	3	60	6237	2	4
349	10	202	1	131	0	2	3
349	10	202	2	80	6421	1	1
349	10	202	3	60	6239	2	4
349	10	203	1	131	0	2	3
349	10	203	2	80	6422	1	1
349	10	203	3	60	6241	2	4
349	10	204	1	131	0	2	3
349	10	204	2	80	6423	1	1
349	10	204	3	60	6243	2	4
349	10	205	1	131	0	2	3
349	10	205	2	80	6424	1	1
349	10	205	3	60	6245	2	4
349	10	206	1	131	0	2	3
349	10	206	2	80	6425	1	1
349	10	206	3	60	6247	2	4
349	10	207	1	131	0	2	3
349	10	207	2	80	6426	1	1
349	10	207	3	60	6249	2	4
349	10	208	1	131	0	2	3
349	10	208	2	80	6427	1	1
349	10	208	3	60	6251	2	4
349	10	209	1	131	0	2	3
349	10	209	2	80	6428	1	1
349	10	209	3	60	6253	2	4
349	10	210	1	131	0	2	3
349	10	210	2	80	6429	1	1
349	10	210	3	60	5437	2	4
349	10	211	1	131	0	2	3
349	10	211	2	80	6430	1	1
349	10	211	3	60	5438	2	4
349	10	212	1	131	0	2	3
349	10	212	2	80	6431	1	1
349	10	212	3	60	6258	2	4
349	10	213	1	131	0	2	3
349	10	213	2	80	6432	1	1
349	10	213	3	60	6333	2	4
349	10	214	1	131	0	2	3
349	10	214	2	80	6433	1	1
349	10	214	3	60	6335	2	4
349	10	215	1	131	0	2	3
349	10	215	2	80	6434	1	1
349	10	215	3	60	6337	2	4
349	10	216	1	131	0	2	3
349	10	216	2	80	6435	1	1
349	10	216	3	60	5034	2	4
349	10	217	1	131	0	2	3
349	10	217	2	80	6436	1	1
349	10	217	3	60	5760	2	4
349	10	218	1	131	0	2	3
349	10	218	2	80	6437	1	1
349	10	218	3	60	6269	2	4
349	10	219	1	131	0	2	3
349	10	219	2	80	6438	1	1
349	10	219	3	60	5439	2	4
349	10	220	1	131	0	2	3
349	10	220	2	80	6439	1	1
349	10	220	3	60	6274	2	4
349	10	221	1	131	0	2	3
349	10	221	2	80	6440	1	1
349	10	221	3	60	6276	2	4
349	10	222	1	131	0	2	3
349	10	222	2	80	6441	1	1
349	10	222	3	60	6348	2	4
349	10	223	1	132	0	2	3
349	10	223	2	81	6442	1	1
349	10	223	3	61	5414	2	4
349	10	224	1	132	0	2	3
349	10	224	2	81	6443	1	1
349	10	224	3	61	6172	2	4
349	10	225	1	132	0	2	3
349	10	225	2	81	6444	1	1
349	10	225	3	61	6174	2	4
349	10	226	1	132	0	2	3
349	10	226	2	81	6445	1	1
349	10	226	3	61	6176	2	4
349	10	227	1	132	0	2	3
349	10	227	2	81	6446	1	1
349	10	227	3	61	6311	2	4
349	10	228	1	132	0	2	3
349	10	228	2	81	6447	1	1
349	10	228	3	61	5240	2	4
349	10	229	1	132	0	2	3
349	10	229	2	81	6448	1	1
349	10	229	3	61	6282	2	4
349	10	230	1	132	0	2	3
349	10	230	2	81	6449	1	1
349	10	230	3	61	6284	2	4
349	10	231	1	132	0	2	3
349	10	231	2	81	6450	1	1
349	10	231	3	61	5028	2	4
349	10	232	1	132	0	2	3
349	10	232	2	81	6451	1	1
349	10	232	3	61	5030	2	4
349	10	233	1	131	0	2	3
349	10	233	2	80	6452	1	1
349	10	233	3	60	5032	2	4
349	10	234	1	131	0	2	3
349	10	234	2	80	6453	1	1
349	10	234	3	60	6235	2	4
349	10	235	1	131	0	2	3
349	10	235	2	80	6454	1	1
349	10	235	3	60	6237	2	4
349	10	236	1	131	0	2	3
349	10	236	2	80	6455	1	1
349	10	236	3	60	6239	2	4
349	10	237	1	131	0	2	3
349	10	237	2	80	6456	1	1
349	10	237	3	60	6241	2	4
349	10	238	1	131	0	2	3
349	10	238	2	80	6457	1	1
349	10	238	3	60	6243	2	4
349	10	239	1	131	0	2	3
349	10	239	2	80	6458	1	1
349	10	239	3	60	6245	2	4
349	10	240	1	131	0	2	3
349	10	240	2	80	6459	1	1
349	10	240	3	60	6247	2	4
349	10	241	1	131	0	2	3
349	10	241	2	80	6460	1	1
349	10	241	3	60	6249	2	4
349	10	242	1	131	0	2	3
349	10	242	2	80	6461	1	1
349	10	242	3	60	6251	2	4
349	10	243	1	131	0	2	3
349	10	243	2	80	6462	1	1
349	10	243	3	60	6253	2	4
349	10	244	1	131	0	2	3
349	10	244	2	80	6463	1	1
349	10	244	3	60	5437	2	4
349	10	245	1	131	0	2	3
349	10	245	2	80	6464	1	1
349	10	245	3	60	5438	2	4
349	10	246	1	131	0	2	3
349	10	246	2	80	6465	1	1
349	10	246	3	60	6258	2	4
349	10	247	1	131	0	2	3
349	10	247	2	80	6466	1	1
349	10	247	3	60	6333	2	4
349	10	248	1	131	0	2	3
349	10	248	2	80	6467	1	1
349	10	248	3	60	6335	2	4
349	10	249	1	131	0	2	3
349	10	249	2	80	6468	1	1
349	10	249	3	60	5034	2	4
349	10	250	1	131	0	2	3
349	10	250	2	80	6469	1	1
349	10	250	3	60	5760	2	4
349	10	251	1	131	0	2	3
349	10	251	2	80	6470	1	1
349	10	251	3	60	6269	2	4
349	10	252	1	131	0	2	3
349	10	252	2	80	6471	1	1
349	10	252	3	60	5439	2	4
349	10	253	1	131	0	2	3
349	10	253	2	80	6472	1	1
349	10	253	3	60	6274	2	4
349	10	254	1	131	0	2	3
349	10	254	2	80	6473	1	1
349	10	254	3	60	6276	2	4
349	10	255	1	131	0	2	3
349	10	255	2	80	6474	1	1
349	10	255	3	60	6348	2	4
349	10	256	1	131	0	2	3
349	10	256	2	80	6475	1	1
349	10	256	3	60	6350	2	4
349	10	257	1	131	0	2	3
349	10	257	2	80	6476	1	1
349	10	257	3	60	6352	2	4
349	10	258	1	131	0	2	3
349	10	258	2	80	6477	1	1
349	10	258	3	60	6354	2	4
349	10	259	1	131	0	2	3
349	10	259	2	80	6478	1	1
349	10	259	3	60	6395	2	4
349	10	260	1	131	0	2	3
349	10	260	2	80	6479	1	1
349	10	260	3	60	6397	2	4
349	10	261	1	132	0	2	3
349	10	261	2	81	6480	1	1
349	10	261	3	61	5414	2	4
349	10	262	1	132	0	2	3
349	10	262	2	81	6481	1	1
349	10	262	3	61	6172	2	4
349	10	263	1	132	0	2	3
349	10	263	2	81	6482	1	1
349	10	263	3	61	6174	2	4
349	10	264	1	132	0	2	3
349	10	264	2	81	6483	1	1
349	10	264	3	61	5240	2	4
349	10	265	1	132	0	2	3
349	10	265	2	81	6484	1	1
349	10	265	3	61	6282	2	4
349	10	266	1	132	0	2	3
349	10	266	2	81	6485	1	1
349	10	266	3	61	6284	2	4
349	10	267	1	132	0	2	3
349	10	267	2	81	6486	1	1
349	10	267	3	61	5028	2	4
349	10	268	1	132	0	2	3
349	10	268	2	81	6487	1	1
349	10	268	3	61	5030	2	4
349	10	269	1	131	0	2	3
349	10	269	2	80	6488	1	1
349	10	269	3	60	5032	2	4
349	10	270	1	131	0	2	3
349	10	270	2	80	6489	1	1
349	10	270	3	60	6235	2	4
349	10	271	1	131	0	2	3
349	10	271	2	80	6490	1	1
349	10	271	3	60	6237	2	4
349	10	272	1	131	0	2	3
349	10	272	2	80	6491	1	1
349	10	272	3	60	6239	2	4
349	10	273	1	131	0	2	3
349	10	273	2	80	6492	1	1
349	10	273	3	60	6241	2	4
349	10	274	1	131	0	2	3
349	10	274	2	80	6493	1	1
349	10	274	3	60	5438	2	4
349	10	275	1	131	0	2	3
349	10	275	2	80	6494	1	1
349	10	275	3	60	6258	2	4
349	10	276	1	131	0	2	3
349	10	276	2	80	6495	1	1
349	10	276	3	60	6333	2	4
349	10	277	1	131	0	2	3
349	10	277	2	80	6496	1	1
349	10	277	3	60	6335	2	4
349	10	278	1	131	0	2	3
349	10	278	2	80	6498	1	1
349	10	278	3	60	6497	2	4
349	10	279	1	131	0	2	3
349	10	279	2	80	6499	1	1
349	10	279	3	60	5034	2	4
349	10	280	1	131	0	2	3
349	10	280	2	80	6500	1	1
349	10	280	3	60	5760	2	4
