349	981		1	0	_
349	982		1	0	_
349	983		1	0	_
349	984		1	0	_
349	985		1	0	_
349	986		1	0	_
349	987		1	0	_
349	988		1	0	_
349	989		1	0	_
349	990		1	0	_
349	991		1	0	_
349	992		1	0	_
349	1023		3	0	___
349	1024		3	0	___
349	1025		3	0	___
349	1026		3	0	___
349	1027		3	0	___
349	1028		3	0	___
349	1029		1	0	_
349	1089		2	0	__
349	1090		3	0	___
349	1091		3	0	___
349	1092		3	0	___
349	1093		3	0	___
349	1153		3	0	___
349	1154		3	0	___
349	1164		2	0	__
349	1165		2	0	__
349	1169		3	0	___
349	1170		3	0	___
349	1171		3	0	___
349	1179		3	0	___
349	1184		4	2	__.__
349	1185		6	2	_,___.__
349	1187		11	2	___,___,___.__
349	1188		6	2	_,___.__
349	1189		6	2	_,___.__
349	1190		6	2	_,___.__
349	1191		6	2	_,___.__
349	1192		6	2	_,___.__
349	1193		6	2	_,___.__
349	1194		6	2	_,___.__
349	1195		6	2	_,___.__
349	1196		6	2	_,___.__
349	1197		6	2	_,___.__
349	1198		6	2	_,___.__
349	1199		6	2	_,___.__
349	1200		7	2	__,___.__
349	1201		11	2	___,___,___.__
349	1202		11	2	___,___,___.__
349	1203		11	2	___,___,___.__
349	1204		11	2	___,___,___.__
349	1205		11	2	___,___,___.__
349	1206		11	2	___,___,___.__
349	1207		11	2	___,___,___.__
349	1208		11	2	___,___,___.__
349	1209		11	2	___,___,___.__
349	1210		11	2	___,___,___.__
349	1211		11	2	___,___,___.__
349	1212		11	2	___,___,___.__
349	1213		11	2	___,___,___.__
349	1214		5	3	__.___
349	1215		5	3	__.___
349	1216		11	2	___,___,___.__
349	1217		11	2	___,___,___.__
349	1218		2	0	__
349	1219		11	2	___,___,___.__
349	1250		2	0	__
349	1251		2	0	__
349	1252		1	0	_
349	1253		2	0	__
349	1255		2	0	__
349	1388		2	0	__
349	1389		2	0	__
349	1390		2	0	__
349	1428		2	0	__
349	1429		2	0	__
349	1430		2	0	__
349	1431		2	0	__
349	1436		2	0	__
349	1454		3	0	___
349	1456		1	0	_
349	1459		3	0	___
349	1460		3	0	___
349	1838		2	0	__
349	1839		2	0	__
349	1840		2	0	__
349	1841		2	0	__
349	1842		2	0	__
349	1843		2	0	__
349	1844		2	0	__
349	1845		3	0	___
349	1851		1	0	_
349	1852		1	0	_
349	1853		3	0	___
349	1854		3	0	___
349	1855		10	0	-_,___,___,___
349	1856		10	0	-_,___,___,___
349	1857		10	0	-_,___,___,___
349	1858		10	0	-_,___,___,___
349	1859		10	0	-_,___,___,___
349	1860		10	0	-_,___,___,___
349	1861		10	0	-_,___,___,___
349	1862		10	0	-_,___,___,___
349	1863		10	0	-_,___,___,___
349	1864		10	0	-_,___,___,___
349	1865		10	0	-_,___,___,___
349	1866		10	0	-_,___,___,___
349	1867		10	0	-_,___,___,___
349	1868		10	0	-_,___,___,___
349	1869		10	0	-_,___,___,___
349	1870		10	0	-_,___,___,___
349	1871		3	0	___
349	1899		2	0	__
349	1900		2	0	__
349	1901		2	0	__
349	1902		2	0	__
349	1903		2	0	__
349	1904		2	0	__
349	1905		2	0	__
349	1906		2	0	__
349	1907		2	0	__
349	1908		2	0	__
349	1909		2	0	__
349	1910		2	0	__
349	2229		2	0	__
349	2380		2	0	__
349	2401		2	0	__
349	2410		2	0	__
349	2411		2	0	__
349	2412		2	0	__
349	2413		2	0	__
349	2414		2	0	__
349	2415		2	0	__
349	2416		2	0	__
349	2662		2	0	__
349	2663		2	0	__
349	2664		2	0	__
349	2665		2	0	__
349	2666		2	0	__
349	2667		2	0	__
349	2668		2	0	__
349	2669		2	0	__
349	2740		2	0	__
349	2743		3	0	___
349	2744		3	0	___
349	2745		3	0	___
349	2746		3	0	___
349	2747		3	0	___
349	2749		3	0	___
349	2750		3	0	___
349	2752		3	0	___
349	2753		3	0	___
349	2755		3	0	___
349	2756		3	0	___
349	2758		3	0	___
349	2759		3	0	___
349	2760		3	0	___
349	2761		3	0	___
349	2762		3	0	___
349	2763		3	0	___
349	2764		3	0	___
349	2765		3	0	___
349	2766		3	0	___
349	2767		3	0	___
349	2768		3	0	___
349	2769		3	0	___
349	2771		3	0	___
349	2772		3	0	___
349	2773		3	0	___
349	2775		3	0	___
349	2777		3	0	___
349	2778		3	0	___
349	2779		3	0	___
349	2781		3	0	___
349	2782		3	0	___
349	2783		3	0	___
349	2784		3	0	___
349	2785		3	0	___
349	2786		3	0	___
349	2788		3	0	___
349	2789		3	0	___
349	2791		3	0	___
349	2793		3	0	___
349	2794		3	0	___
349	2795		3	0	___
349	2797		3	0	___
349	2798		3	0	___
349	2800		3	0	___
349	2802		3	0	___
349	2803		3	0	___
349	2805		3	0	___
349	2806		3	0	___
349	2807		3	0	___
349	2809		3	0	___
349	2810		3	0	___
349	2811		3	0	___
349	2813		3	0	___
349	2814		3	0	___
349	2815		3	0	___
349	2816		3	0	___
349	2817		3	0	___
349	2818		3	0	___
349	2819		3	0	___
349	2820		3	0	___
349	2821		3	0	___
349	2822		3	0	___
349	2823		3	0	___
349	2824		3	0	___
349	2825		3	0	___
349	2826		3	0	___
349	2827		3	0	___
349	2828		3	0	___
349	2829		3	0	___
349	2830		3	0	___
349	2832		3	0	___
349	2833		3	0	___
349	2834		3	0	___
349	2835		3	0	___
349	2837		3	0	___
349	2838		3	0	___
349	2839		3	0	___
349	2840		3	0	___
349	2841		3	0	___
349	2842		3	0	___
349	2843		3	0	___
349	2844		3	0	___
349	2845		3	0	___
349	2847		3	0	___
349	2850		3	0	___
349	2851		3	0	___
349	2853		3	0	___
349	2854		3	0	___
349	2855		3	0	___
349	3081		1	0	_
349	4034		10	0	-_,___,___,___
349	4035		10	0	-_,___,___,___
349	4036		10	0	-_,___,___,___
349	4037		10	0	-_,___,___,___
349	4038		10	0	-_,___,___,___
349	4039		10	0	-_,___,___,___
349	4040		10	0	-_,___,___,___
349	4041		10	0	-_,___,___,___
349	4095		4	0	_,___
349	4096		4	0	_,___
349	4097		4	0	_,___
349	4098		4	0	_,___
349	4099		4	0	_,___
349	4100		4	0	_,___
349	4101		4	0	_,___
349	4102		4	0	_,___
349	4103		4	0	_,___
349	4104		4	0	_,___
349	4105		4	0	_,___
349	4106		4	0	_,___
349	4107		4	0	_,___
349	4108		4	0	_,___
349	4109		4	0	_,___
349	4110		4	0	_,___
349	4111		4	0	_,___
349	4112		4	0	_,___
349	4113		4	0	_,___
349	4114		4	0	_,___
349	4115		4	0	_,___
349	4116		4	0	_,___
349	4121		3	0	___
349	4123		3	0	___
349	4127		3	0	___
349	4129		3	0	___
349	4132		3	0	___
349	4137		3	0	___
349	4140		3	0	___
349	4145		3	0	___
349	4148		3	0	___
349	4149		3	0	___
349	4150		3	0	___
349	4151		3	0	___
349	4152		3	0	___
349	4153		3	0	___
349	4642		2	0	__
349	4643		2	0	__
349	4644		2	0	__
349	4645		2	0	__
349	4646		2	0	__
349	4647		2	0	__
349	4648		2	0	__
349	4649		2	0	__
349	4650		2	0	__
349	4651		2	0	__
349	4652		2	0	__
349	4653		2	0	__
349	4713		2	0	__
349	4714		2	0	__
349	4715		2	0	__
349	4716		2	0	__
349	4717		2	0	__
349	4718		2	0	__
349	4721		2	0	__
349	4722		2	0	__
349	4723		2	0	__
349	4724		2	0	__
349	4725		11	2	___,___,___.__
349	4726		7	6	_.______
349	4727		10	0	-_,___,___,___
349	4728		10	0	-_,___,___,___
349	4729		10	0	-_,___,___,___
349	4730		10	0	-_,___,___,___
349	4731		3	0	___
349	4745		3	0	___
349	4747		3	0	___
349	4770		2	0	__
349	4771		2	0	__
349	4816		3	0	___
349	4817		3	0	___
349	4861		12	0	___,___,___,___
349	4862		12	2	_,___,___,___.__
349	4863		5	2	___.__
349	4865		10	0	-_,___,___,___
349	4880		2	0	__
349	4906		7	6	_.______
349	4907		10	0	-_,___,___,___
349	4908		10	0	-_,___,___,___
349	4909		10	0	-_,___,___,___
349	4910		10	0	-_,___,___,___
349	4917		10	0	-_,___,___,___
349	4918		10	0	-_,___,___,___
349	4919		10	0	-_,___,___,___
349	4920		10	0	-_,___,___,___
349	4921		10	0	-_,___,___,___
349	4922		10	0	-_,___,___,___
349	4923		10	0	-_,___,___,___
349	4924		10	0	-_,___,___,___
349	4940		1	0	_
