349	2	5	T
349	2	6	T
349	2	9	T
349	2	10	T
349	2	14	T
349	2	26	T
349	2	40	T
349	2	41	T
349	2	52	T
349	2	68	T
349	2	69	T
349	2	70	T
349	2	71	T
349	2	72	T
349	2	73	T
349	2	74	T
349	2	75	T
349	2	76	T
349	2	77	T
349	2	78	T
349	2	79	T
349	2	80	T
349	2	81	T
349	2	82	T
349	2	83	T
349	2	84	T
349	2	85	T
349	2	86	T
349	2	87	T
349	2	88	T
349	2	89	T
349	2	90	T
349	2	91	T
349	2	92	T
349	2	93	T
349	2	94	T
349	2	95	T
349	2	96	T
349	2	97	T
349	2	98	T
349	2	99	T
349	2	100	T
349	2	101	T
349	2	102	T
349	2	103	T
349	2	104	T
349	2	105	T
349	2	106	T
349	2	107	T
349	2	108	T
349	2	109	T
349	2	110	T
349	2	111	T
349	2	112	T
349	2	113	T
349	2	114	T
349	2	115	T
349	2	116	T
349	2	117	T
349	2	118	T
349	2	119	T
349	2	120	T
349	2	121	T
349	2	122	T
349	2	123	T
349	2	124	T
349	2	125	T
349	2	126	T
349	2	127	T
349	2	128	T
349	2	129	T
349	2	130	T
349	2	131	T
349	2	132	T
349	2	133	T
349	2	134	T
349	2	135	T
349	2	136	T
349	2	137	T
349	2	138	T
349	2	139	T
349	2	140	T
349	2	141	T
349	2	142	T
349	2	143	T
349	2	144	T
349	2	145	T
349	2	146	T
349	2	147	T
349	2	148	T
349	2	149	T
349	2	150	T
349	2	151	T
349	2	152	T
349	2	153	T
349	2	154	T
349	2	155	T
349	2	156	T
349	2	157	T
349	2	158	T
349	2	159	T
349	2	160	T
349	2	161	T
349	2	162	T
349	2	163	T
349	2	164	T
349	2	165	T
349	2	166	T
349	2	167	T
349	2	168	T
349	2	169	T
349	2	170	T
349	2	171	T
349	2	172	T
349	2	173	T
349	2	174	T
349	2	175	T
349	2	176	T
349	2	177	T
349	2	178	T
349	2	179	T
349	2	180	T
349	2	181	T
349	2	182	T
349	2	183	T
349	2	184	T
349	2	185	T
349	2	186	T
349	2	187	T
349	2	188	T
349	2	189	T
349	2	190	T
349	2	191	T
349	2	192	T
349	2	193	T
349	2	194	T
349	2	195	T
349	2	196	T
349	2	197	T
349	2	198	T
349	2	199	T
349	2	200	T
349	2	201	T
349	2	202	T
349	2	203	T
349	2	204	T
349	2	205	T
349	2	206	T
349	2	207	T
349	2	208	T
349	2	209	T
349	2	210	T
349	2	211	T
349	2	212	T
349	2	213	T
349	2	214	T
349	2	215	T
349	2	216	T
349	2	217	T
349	2	218	T
349	2	219	T
349	2	220	T
349	2	221	T
349	2	222	T
349	2	223	T
349	2	224	T
349	2	225	T
349	2	226	T
349	2	227	T
349	2	228	T
349	2	229	T
349	2	230	T
349	2	231	T
349	2	232	T
349	2	233	T
349	2	234	T
349	2	235	T
349	2	236	T
349	2	237	T
349	2	238	T
349	2	239	T
349	2	240	T
349	2	241	T
349	2	242	T
349	2	243	T
349	2	244	T
349	2	245	T
349	2	246	T
349	2	247	T
349	2	248	T
349	2	249	T
349	2	250	T
349	2	251	T
349	2	252	T
349	2	253	T
349	2	254	T
349	2	255	T
349	2	256	T
349	2	257	T
349	2	258	T
349	2	259	T
349	2	260	T
349	2	261	T
349	2	262	T
349	2	263	T
349	2	264	T
349	2	265	T
349	2	266	T
349	2	267	T
349	2	268	T
349	2	269	T
349	2	270	T
349	2	271	T
349	2	272	T
349	2	273	T
349	2	274	T
349	2	275	T
349	2	276	T
349	2	277	T
349	2	278	T
349	2	279	T
349	2	280	T
349	2	281	T
349	2	282	T
349	2	283	T
349	2	284	T
349	2	285	T
349	2	286	T
349	2	287	T
349	2	288	T
349	2	289	T
349	2	290	T
349	2	291	T
349	2	292	T
349	2	293	T
349	2	294	T
349	2	295	T
349	2	296	T
349	2	297	T
349	2	298	T
349	2	299	T
349	2	300	T
349	2	301	T
349	2	302	T
349	2	303	T
349	2	304	T
349	2	305	T
349	2	306	T
349	2	307	T
349	2	308	T
349	2	309	T
349	2	310	T
349	2	311	T
349	2	312	T
349	2	313	T
349	2	314	T
349	2	315	T
349	2	316	T
349	2	317	T
349	2	318	T
349	2	319	T
349	2	320	T
349	2	321	T
349	2	322	T
349	2	323	T
349	2	324	T
349	2	325	T
349	2	326	T
349	2	327	T
349	2	328	T
349	2	329	T
349	2	330	T
349	2	331	T
349	2	332	T
349	2	333	T
349	2	334	T
349	2	335	T
349	2	336	T
349	2	337	T
349	2	338	T
349	2	339	T
349	2	340	T
349	2	341	T
349	2	342	T
349	2	343	T
349	2	344	T
349	2	345	T
349	2	346	T
349	2	347	T
349	2	348	T
349	2	349	T
349	2	350	T
349	2	351	T
349	2	352	T
349	2	353	T
349	2	354	T
349	2	355	T
349	2	356	T
349	2	357	T
349	2	358	T
349	2	359	T
349	2	360	T
349	2	361	T
349	2	362	T
349	2	363	T
349	2	364	T
349	2	365	T
349	2	366	T
349	2	367	T
349	2	368	T
349	2	369	T
349	2	370	T
349	2	371	T
349	2	372	T
349	2	373	T
349	2	374	T
349	2	375	T
349	2	376	T
349	2	377	T
349	2	378	T
349	2	379	T
349	2	380	T
349	2	381	T
349	2	382	T
349	2	383	T
349	2	384	T
349	2	385	T
349	2	386	T
349	2	387	T
349	2	388	T
349	2	389	T
349	2	390	T
349	2	391	T
349	2	392	T
349	2	393	T
349	2	394	T
349	2	395	T
349	2	396	T
349	2	397	T
349	2	398	T
349	2	399	T
349	2	400	T
349	2	401	T
349	2	402	T
349	2	403	T
349	2	404	T
349	2	405	T
349	2	406	T
349	2	407	T
349	2	408	T
349	2	409	T
349	2	410	T
349	2	411	T
349	2	412	T
349	2	413	T
349	2	414	T
349	2	415	T
349	4	454	T
349	4	455	T
349	4	456	T
349	29	10	T
349	29	71	T
349	29	72	T
349	29	73	T
349	29	74	T
349	29	75	T
349	29	76	T
349	29	77	T
349	29	78	T
349	29	79	T
349	29	80	T
349	29	81	T
349	29	82	T
349	29	83	T
349	29	84	T
349	29	85	T
349	29	86	T
349	29	87	T
349	29	89	T
349	29	90	T
349	29	91	T
349	29	100	T
349	29	101	T
349	29	102	T
349	29	104	T
349	29	105	T
349	29	106	T
349	29	109	T
349	29	110	T
349	29	111	T
349	29	112	T
349	29	113	T
349	29	118	T
349	29	138	T
349	29	150	T
349	29	160	T
349	29	286	T
349	29	287	T
349	29	290	T
349	29	292	T
349	29	457	T
349	29	465	T
349	29	477	T
349	61	10	T
349	61	40	T
349	61	71	T
349	61	72	T
349	61	73	T
349	61	74	T
349	61	75	T
349	61	76	T
349	61	77	T
349	61	78	T
349	61	79	T
349	61	80	T
349	61	81	T
349	61	82	T
349	61	83	T
349	61	84	T
349	61	85	T
349	61	86	T
349	61	87	T
349	61	89	T
349	61	90	T
349	61	91	T
349	61	92	T
349	61	93	T
349	61	94	T
349	61	95	T
349	61	96	T
349	61	97	T
349	61	98	T
349	61	99	T
349	61	100	T
349	61	101	T
349	61	102	T
349	61	104	T
349	61	105	T
349	61	106	T
349	61	107	T
349	61	108	T
349	61	109	T
349	61	110	T
349	61	111	T
349	61	112	T
349	61	113	T
349	61	118	T
349	61	138	T
349	61	150	T
349	61	160	T
349	61	171	T
349	61	286	T
349	61	287	T
349	61	290	T
349	61	292	T
349	61	456	T
349	61	457	T
349	61	465	T
349	61	477	T
349	61	480	T
349	61	481	T
349	70	10	T
349	70	71	T
349	70	72	T
349	70	73	T
349	70	74	T
349	70	75	T
349	70	76	T
349	70	77	T
349	70	78	T
349	70	79	T
349	70	80	T
349	70	81	T
349	70	82	T
349	70	83	T
349	70	84	T
349	70	85	T
349	70	86	T
349	70	87	T
349	70	89	T
349	70	90	T
349	70	91	T
349	70	100	T
349	70	101	T
349	70	102	T
349	70	104	T
349	70	105	T
349	70	106	T
349	70	109	T
349	70	110	T
349	70	111	T
349	70	112	T
349	70	113	T
349	70	118	T
349	70	138	T
349	70	150	T
349	70	160	T
349	70	286	T
349	70	287	T
349	70	290	T
349	70	292	T
349	70	457	T
349	70	465	T
349	70	477	T
349	99	10	T
349	99	52	T
349	99	71	T
349	99	72	T
349	99	73	T
349	99	74	T
349	99	75	T
349	99	76	T
349	99	77	T
349	99	78	T
349	99	79	T
349	99	80	T
349	99	81	T
349	99	82	T
349	99	83	T
349	99	84	T
349	99	85	T
349	99	86	T
349	99	87	T
349	99	89	T
349	99	90	T
349	99	91	T
349	99	100	T
349	99	101	T
349	99	102	T
349	99	104	T
349	99	105	T
349	99	106	T
349	99	107	T
349	99	108	T
349	99	109	T
349	99	110	T
349	99	111	T
349	99	112	T
349	99	113	T
349	99	118	T
349	99	120	T
349	99	138	T
349	99	150	T
349	99	160	T
349	99	286	T
349	99	287	T
349	99	290	T
349	99	292	T
349	99	457	T
349	99	465	T
349	99	477	T
349	128	482	T
349	133	482	T
349	135	482	T
349	140	14	T
349	140	210	T
349	140	287	T
349	140	454	T
349	140	455	T
349	140	483	T
349	140	732	T
349	140	733	T
349	140	734	T
349	140	735	T
349	140	736	T
349	140	737	T
349	140	738	T
349	140	770	T
349	140	771	T
349	140	772	T
349	140	773	T
349	140	774	T
349	140	775	T
349	140	776	T
349	140	777	T
349	140	778	T
349	140	779	T
349	140	780	T
349	140	781	T
349	140	782	T
349	140	783	T
349	140	784	T
349	140	785	T
349	140	786	T
349	140	787	T
349	140	788	T
349	140	789	T
349	140	790	T
349	140	791	T
349	140	792	T
349	140	793	T
349	140	794	T
349	140	795	T
349	140	796	T
349	140	797	T
349	140	798	T
349	140	799	T
349	140	800	T
349	140	801	T
349	140	802	T
349	140	803	T
349	140	804	T
349	140	805	T
349	140	806	T
349	140	807	T
349	140	808	T
349	140	809	T
349	140	810	T
349	140	811	T
349	140	812	T
349	140	813	T
349	140	814	T
349	140	815	T
349	140	816	T
349	140	817	T
349	140	818	T
349	140	819	T
349	140	820	T
349	140	821	T
349	140	822	T
349	140	823	T
349	140	824	T
349	140	825	T
349	140	826	T
349	140	827	T
349	140	828	T
349	140	829	T
349	140	830	T
349	140	831	T
349	140	832	T
349	140	833	T
349	140	834	T
349	140	835	T
349	140	836	T
349	144	10	T
349	144	14	T
349	144	40	T
349	144	71	T
349	144	72	T
349	144	73	T
349	144	74	T
349	144	75	T
349	144	76	T
349	144	77	T
349	144	78	T
349	144	79	T
349	144	80	T
349	144	81	T
349	144	82	T
349	144	83	T
349	144	84	T
349	144	86	T
