349	2	1
349	4	2
349	29	3
349	61	4
349	70	5
349	99	6
349	126	7
349	128	8
349	130	9
349	133	10
349	135	11
349	140	12
349	144	13
349	183	14
349	185	15
349	248	16
349	253	17
349	256	18
349	258	19
349	260	20
349	262	21
349	273	22
349	276	23
349	283	24
349	287	25
349	292	64
349	355	26
349	518	27
349	524	28
349	526	29
349	733	65
349	767	30
349	768	31
349	791	32
349	793	33
349	795	34
349	797	35
349	799	36
349	801	37
349	803	38
349	805	39
349	807	40
349	809	41
349	811	42
349	813	43
349	1015	44
349	1017	45
349	1019	46
349	1021	47
349	1027	48
349	1029	49
349	1031	50
349	1033	51
349	1037	52
349	1039	53
349	1041	54
349	1043	55
349	1045	56
349	1047	57
349	1049	58
349	1051	59
349	1053	60
349	1055	61
349	1057	62
349	1059	63
349	1267	66
349	1269	155
349	1359	67
349	1360	68
349	1361	69
349	1362	70
349	1363	71
349	1364	72
349	1365	73
349	1366	74
349	1579	75
349	1581	76
349	1979	77
349	1981	78
349	1983	79
349	1985	80
349	1987	81
349	1989	82
349	1991	83
349	1993	84
349	1995	85
349	1997	86
349	1999	87
349	2001	88
349	2003	89
349	2005	90
349	2007	91
349	2009	92
349	2011	93
349	2013	94
349	2015	95
349	2017	96
349	2019	97
349	2021	98
349	2023	99
349	2025	100
349	2027	101
349	2029	102
349	2031	103
349	2033	104
349	2035	105
349	2037	106
349	2039	107
349	2041	108
349	2339	109
349	2341	110
349	2343	111
349	2345	112
349	2347	113
349	2349	114
349	2351	115
349	2353	116
349	2355	117
349	2357	118
349	2359	119
349	2361	120
349	2363	121
349	2365	122
349	2367	123
349	2369	124
349	2371	125
349	2373	126
349	2375	127
349	2377	128
349	2379	129
349	2381	130
349	2383	131
349	2385	132
349	2387	133
349	2389	134
349	2391	135
349	2393	136
349	2395	137
349	2397	138
349	2399	139
349	2401	140
349	2403	141
349	2405	142
349	2407	143
349	2409	144
349	2411	145
349	2413	146
349	2415	147
349	2417	148
349	2419	149
349	2421	150
349	2423	151
349	2425	152
349	2427	153
349	2429	154
349	2796	156
349	2882	157
349	2895	158
349	2897	159
349	2899	160
349	2901	161
349	2914	162
349	2917	163
349	2921	164
349	3068	165
349	3080	166
349	3112	167
349	3160	168
349	3162	169
349	3248	170
349	3275	171
349	3390	172
