7	1	1	3	0	60	6
7	1	2	3	0	9	6
7	1	3	3	0	71	6
7	1	4	3	0	12	6
7	1	5	3	0	70	6
7	1	6	3	0	16	6
7	1	7	3	0	19	6
7	1	8	3	0	20	6
7	1	9	3	0	18	6
7	1	10	3	0	98	6
7	1	11	3	0	79	6
7	1	12	3	0	31	6
7	1	13	3	0	34	6
7	1	14	3	0	35	6
7	1	15	3	0	36	6
7	1	16	3	0	107	6
7	1	17	3	0	41	6
7	1	18	3	0	45	6
7	1	19	3	0	99	6
7	1	20	3	0	49	6
7	1	21	3	0	52	6
7	1	22	3	0	51	6
7	1	23	3	0	53	6
7	1	24	3	0	58	6
7	1	25	3	0	56	6
7	1	26	3	0	92	6
7	1	27	3	0	61	6
7	1	28	3	0	95	6
7	1	29	3	0	88	6
7	1	30	3	0	62	6
7	1	31	3	0	69	6
7	1	32	3	0	96	6
7	1	33	3	0	64	6
7	1	34	3	0	72	6
7	1	35	3	0	104	6
7	1	36	3	0	106	6
7	1	37	3	0	108	6
7	1	38	3	0	3	6
