7	2	1	2	8
7	2	1	7	6
7	2	1	18	3
7	2	1	36	7
7	2	1	57	4
7	2	1	60	2
7	2	1	68	5
7	2	1	73	1
7	2	1	82	9
7	2	1	111	11
7	2	1	112	10
7	2	2	5	10
7	2	2	16	9
7	2	2	19	5
7	2	2	26	7
7	2	2	30	6
7	2	2	31	8
7	2	2	34	2
7	2	2	41	4
7	2	2	62	3
7	2	2	70	1
7	2	2	109	11
7	2	3	37	6
7	2	3	40	5
7	2	3	45	8
7	2	3	49	1
7	2	3	54	7
7	2	3	64	3
7	2	3	74	9
7	2	3	76	4
7	2	3	98	2
7	2	4	9	5
7	2	4	12	4
7	2	4	20	1
7	2	4	35	3
7	2	4	44	6
7	2	4	79	2
7	2	4	91	7
7	2	5	47	2
7	2	5	48	3
7	2	5	71	1
7	2	5	99	4
7	2	6	11	11
7	2	6	17	17
7	2	6	21	6
7	2	6	28	7
7	2	6	29	18
7	2	6	32	20
7	2	6	39	12
7	2	6	46	15
7	2	6	51	10
7	2	6	52	8
7	2	6	53	9
7	2	6	65	13
7	2	6	69	3
7	2	6	77	5
7	2	6	80	14
7	2	6	81	16
7	2	6	88	1
7	2	6	95	2
7	2	6	96	4
7	2	6	100	19
7	2	7	4	5
7	2	7	8	6
7	2	7	10	3
7	2	7	13	4
7	2	7	14	2
7	2	7	43	9
7	2	7	67	1
7	2	7	83	10
7	2	7	84	12
7	2	7	87	11
7	2	7	89	8
7	2	7	90	7
7	2	8	1	11
7	2	8	3	8
7	2	8	27	15
7	2	8	33	12
7	2	8	42	18
7	2	8	50	19
7	2	8	55	16
7	2	8	56	5
7	2	8	58	9
7	2	8	61	1
7	2	8	63	10
7	2	8	72	4
7	2	8	78	17
7	2	8	92	13
7	2	8	104	14
7	2	8	106	2
7	2	8	107	6
7	2	8	108	7
7	2	8	110	3
7	2	9	6	2
7	2	9	15	7
7	2	9	22	4
7	2	9	23	8
7	2	9	25	3
7	2	9	66	1
7	2	9	86	12
7	2	9	93	10
7	2	9	94	9
7	2	9	97	11
7	2	9	101	14
7	2	9	102	5
7	2	9	103	6
7	2	9	105	13
