7	1	2	1578	3	71	1	e0
7	1	2	1579	3	9	6	i1
7	1	2	1580	3	60	6	i1
7	1	2	1581	3	71	6	i1
7	1	3	1578	3	60	1	e0
7	1	3	1579	3	12	6	i1
7	1	3	1580	3	60	6	i1
7	1	4	1578	3	70	1	e0
7	1	4	1579	3	16	6	i1
7	1	4	1580	3	70	6	i1
7	1	5	1578	3	70	1	e0
7	1	5	1579	3	19	6	i1
7	1	5	1580	3	70	6	i1
7	1	6	1578	3	79	1	e0
7	1	6	1579	3	18	6	i1
7	1	6	1580	3	20	6	i1
7	1	6	1581	3	98	6	i1
7	1	6	1582	3	79	6	i1
7	1	7	1578	3	70	1	e0
7	1	7	1579	3	31	6	i1
7	1	7	1580	3	70	6	i1
7	1	8	1578	3	70	1	e0
7	1	8	1579	3	34	6	i1
7	1	8	1580	3	70	6	i1
7	1	9	1578	3	60	1	e0
7	1	9	1579	3	35	6	i1
7	1	9	1580	3	60	6	i1
7	1	10	1578	3	70	1	e0
7	1	10	1579	3	107	6	i1
7	1	10	1580	3	36	6	i1
7	1	10	1581	3	41	6	i1
7	1	10	1582	3	70	6	i1
7	1	11	1578	3	99	1	e0
7	1	11	1579	3	45	6	i1
7	1	11	1580	3	60	6	i1
7	1	11	1581	3	99	6	i1
7	1	12	1578	3	70	1	e0
7	1	12	1579	3	18	6	i1
7	1	12	1580	3	49	6	i1
7	1	12	1581	3	60	6	i1
7	1	12	1582	3	70	6	i1
7	1	13	1578	3	53	1	e0
7	1	13	1579	3	51	6	i1
7	1	13	1580	3	52	6	i1
7	1	13	1581	3	53	6	i1
7	1	14	1578	3	53	1	e0
7	1	14	1579	3	51	6	i1
7	1	14	1580	3	52	6	i1
7	1	14	1581	3	53	6	i1
7	1	15	1578	3	58	1	e0
7	1	15	1579	3	56	6	i1
7	1	15	1580	3	58	6	i1
7	1	16	1578	3	61	1	e0
7	1	16	1579	3	56	6	i1
7	1	16	1580	3	92	6	i1
7	1	16	1581	3	61	6	i1
7	1	17	1578	3	95	1	e0
7	1	17	1579	3	88	6	i1
7	1	17	1580	3	95	6	i1
7	1	18	1578	3	70	1	e0
7	1	18	1579	3	62	6	i1
7	1	18	1580	3	70	6	i1
7	1	19	1578	3	69	1	e0
7	1	19	1579	3	96	6	i1
7	1	19	1580	3	69	6	i1
7	1	20	1578	3	98	1	e0
7	1	20	1579	3	64	6	i1
7	1	20	1580	3	98	6	i1
7	1	21	1578	3	98	1	e0
7	1	21	1579	3	18	6	i1
7	1	21	1580	3	98	6	i1
7	1	22	1578	3	70	1	e0
7	1	22	1579	3	18	6	i1
7	1	22	1580	3	31	6	i1
7	1	22	1581	3	49	6	i1
7	1	22	1582	3	70	6	i1
7	1	23	1578	3	71	1	e0
7	1	23	1579	3	60	6	i1
7	1	23	1580	3	71	6	i1
7	1	24	1578	3	72	1	e0
7	1	24	1579	3	61	6	i1
7	1	24	1580	3	72	6	i1
7	1	25	1578	3	104	1	e0
7	1	25	1579	3	56	6	i1
7	1	25	1580	3	61	6	i1
7	1	25	1581	3	104	6	i1
7	1	26	1578	3	106	1	e0
7	1	26	1579	3	61	6	i1
7	1	26	1580	3	106	6	i1
7	1	27	1578	3	107	1	e0
7	1	27	1579	3	3	6	i1
7	1	27	1580	3	108	6	i1
7	1	27	1581	3	107	6	i1
