7	1	1	21	2	1	1
7	1	2	120	3	1	2
7	1	3	121	4	1	4
7	1	4	121	6	5	6
7	1	5	121	7	5	8
7	1	6	21	9	8	10
7	1	7	20	10	6	11
7	1	8	120	11	7	12
7	1	9	121	12	5	14
7	1	10	121	13	5	16
7	1	11	121	14	1	18
7	1	12	21	16	15	20
7	1	13	20	17	12	21
7	1	14	120	5	13	22
7	1	15	21	18	1	24
7	1	16	120	19	15	25
7	1	17	21	9	20	27
7	1	18	20	1	17	28
7	1	19	120	5	18	29
7	1	20	21	22	21	31
7	1	21	120	23	20	32
7	1	22	21	22	21	34
7	1	23	120	23	22	35
7	1	24	121	25	24	37
7	1	25	21	25	26	39
7	1	26	120	27	25	40
7	1	27	121	29	28	42
7	1	28	121	30	5	44
7	1	29	121	32	31	46
7	1	30	121	33	10	48
7	1	31	121	9	10	50
7	1	32	21	9	12	52
7	1	33	20	20	32	53
7	1	34	120	5	33	54
7	1	35	121	1	3	56
7	1	36	121	27	34	58
7	1	37	21	25	27	60
7	1	38	120	35	37	61
7	1	39	121	27	36	63
7	1	40	21	38	37	65
7	1	41	120	16	40	66
