349	2	283	155	3	156
349	4	450	155	3	156
349	4	451	155	3	156
349	4	452	155	3	156
349	29	468	155	3	156
349	29	469	155	3	156
349	29	470	155	3	156
349	61	450	155	3	156
349	61	451	155	3	156
349	61	452	155	3	156
349	61	468	155	3	156
349	61	469	155	3	156
349	61	470	155	3	156
349	70	450	155	3	156
349	70	451	155	3	156
349	70	452	155	3	156
349	70	468	155	3	156
349	70	469	155	3	156
349	70	470	155	3	156
349	99	450	155	3	156
349	99	451	155	3	156
349	99	452	155	3	156
349	99	468	155	3	156
349	99	469	155	3	156
349	99	470	155	3	156
349	145	1035	155	3	468
349	184	1096	155	3	156
349	251	468	155	3	156
349	251	469	155	3	156
349	251	470	155	3	156
349	256	468	155	3	156
349	256	469	155	3	156
349	256	470	155	3	156
349	256	1160	155	3	471
349	256	1161	155	3	471
349	265	1186	155	3	156
349	290	1258	155	3	156
349	295	283	155	3	156
349	295	1395	155	3	156
349	295	1396	155	3	156
349	295	1397	155	3	156
349	295	1398	155	3	156
349	358	1160	155	3	471
349	358	1161	155	3	471
349	358	1467	155	3	1359
349	358	1468	155	3	1359
349	358	1846	155	3	156
349	358	1847	155	3	156
349	358	1848	155	3	156
349	358	1849	155	3	156
349	358	1850	155	3	156
349	358	1851	155	3	156
349	358	1852	155	3	156
349	358	1853	155	3	471
349	358	1861	155	3	471
349	358	1862	155	3	471
349	521	1467	155	3	1359
349	521	1468	155	3	1359
349	521	1846	155	3	156
349	521	1847	155	3	156
349	521	1848	155	3	156
349	521	1849	155	3	156
349	521	1850	155	3	156
349	521	1851	155	3	156
349	521	1852	155	3	156
349	521	1853	155	3	471
349	521	1879	155	3	1359
349	527	283	155	3	156
349	527	1395	155	3	156
349	527	1396	155	3	156
349	527	1397	155	3	156
349	736	283	155	3	156
349	736	1258	155	3	156
349	736	1395	155	3	156
349	736	1396	155	3	156
349	736	1397	155	3	156
349	736	1398	155	3	156
349	736	2237	468	1	155
349	736	2237	1359	1	155
349	736	2237	1364	1	155
349	736	2237	1365	1	155
349	736	2237	1366	1	155
349	736	2237	1367	1	155
349	736	2237	1368	1	155
349	736	2237	1369	1	155
349	736	2237	1370	1	155
349	736	2237	1371	1	155
349	736	2237	1372	1	155
349	770	2747	155	3	156
349	1269	2750	155	3	156
349	1269	2751	155	3	156
349	1269	2752	155	3	156
349	1269	2753	155	3	156
349	1269	2754	155	3	156
349	1269	2756	155	3	156
349	1269	2757	155	3	156
349	1269	2759	155	3	156
349	1269	2760	155	3	156
349	1269	2762	155	3	156
349	1269	2763	155	3	156
349	1269	2765	155	3	156
349	1269	2766	155	3	156
349	1269	2767	155	3	156
349	1269	2768	155	3	156
349	1269	2769	155	3	156
349	1269	2770	155	3	156
349	1269	2771	155	3	156
349	1269	2772	155	3	156
349	1269	2773	155	3	156
349	1269	2774	155	3	156
349	1269	2775	155	3	156
349	1269	2776	155	3	156
349	1269	2778	155	3	156
349	1269	2779	155	3	156
349	1269	2780	155	3	156
349	1269	2782	155	3	156
349	1269	2784	155	3	156
349	1269	2785	155	3	156
349	1269	2786	155	3	156
349	1269	2788	155	3	156
349	1269	2789	155	3	156
349	1269	2790	155	3	156
349	1269	2791	155	3	156
349	1269	2792	155	3	156
349	1269	2793	155	3	156
349	1269	2795	155	3	156
349	1269	2796	155	3	156
349	1269	2798	155	3	156
349	1269	2800	155	3	156
349	1269	2801	155	3	156
349	1269	2802	155	3	156
349	1269	2804	155	3	156
349	1269	2805	155	3	156
349	1269	2807	155	3	156
349	1269	2809	155	3	156
349	1269	2810	155	3	156
349	1269	2812	155	3	156
349	1269	2813	155	3	156
349	1269	2814	155	3	156
349	1269	2816	155	3	156
349	1269	2817	155	3	156
349	1269	2818	155	3	156
349	1269	2820	155	3	156
349	1269	2821	155	3	156
349	1269	2822	155	3	156
349	1269	2823	155	3	156
349	1269	2824	155	3	156
349	1269	2825	155	3	156
349	1269	2826	155	3	156
349	1269	2827	155	3	156
349	1269	2828	155	3	156
349	1269	2829	155	3	156
349	1269	2830	155	3	156
349	1269	2831	155	3	156
349	1269	2832	155	3	156
349	1269	2833	155	3	156
349	1269	2834	155	3	156
349	1269	2835	155	3	156
349	1269	2836	155	3	156
349	1269	2837	155	3	156
349	1269	2839	155	3	156
349	1269	2840	155	3	156
349	1269	2841	155	3	156
349	1269	2842	155	3	156
349	1269	2844	155	3	156
349	1269	2845	155	3	156
349	1269	2846	155	3	156
349	1269	2847	155	3	156
349	1269	2848	155	3	156
349	1269	2849	155	3	156
349	1269	2850	155	3	156
349	1269	2851	155	3	156
349	1269	2852	155	3	156
349	1269	2854	155	3	156
349	1269	2857	155	3	156
349	1269	2858	155	3	156
349	1269	2860	155	3	156
