349	1216		11	2	___,___,___.__
349	1217		11	2	___,___,___.__
349	1218		11	2	___,___,___.__
349	1219		11	2	___,___,___.__
349	1220		11	2	___,___,___.__
349	1221		5	3	__.___
349	1222		5	3	__.___
349	1223		11	2	___,___,___.__
349	1224		11	2	___,___,___.__
349	1225		2	0	__
349	1226		11	2	___,___,___.__
349	1257		2	0	__
349	1258		2	0	__
349	1259		1	0	_
349	1260		2	0	__
349	1262		2	0	__
349	1395		2	0	__
349	1396		2	0	__
349	1397		2	0	__
349	1398		2	0	__
349	1436		2	0	__
349	1437		2	0	__
349	1438		2	0	__
349	1439		2	0	__
349	1444		2	0	__
349	1462		3	0	___
349	1464		1	0	_
349	1467		3	0	___
349	1468		3	0	___
349	1846		2	0	__
349	1847		2	0	__
349	1848		2	0	__
349	1849		2	0	__
349	1850		2	0	__
349	1851		2	0	__
349	1852		2	0	__
349	1853		3	0	___
349	1859		1	0	_
349	1860		1	0	_
349	1861		3	0	___
349	1862		3	0	___
349	1863		10	0	-_,___,___,___
349	1864		10	0	-_,___,___,___
349	1865		10	0	-_,___,___,___
349	1866		10	0	-_,___,___,___
349	1867		10	0	-_,___,___,___
349	1868		10	0	-_,___,___,___
349	1869		10	0	-_,___,___,___
349	1870		10	0	-_,___,___,___
349	1871		10	0	-_,___,___,___
349	1872		10	0	-_,___,___,___
349	1873		10	0	-_,___,___,___
349	1874		10	0	-_,___,___,___
349	1875		10	0	-_,___,___,___
349	1876		10	0	-_,___,___,___
349	1877		10	0	-_,___,___,___
349	1878		10	0	-_,___,___,___
349	1879		3	0	___
349	1907		2	0	__
349	1908		2	0	__
349	1909		2	0	__
349	1910		2	0	__
349	1911		2	0	__
349	1912		2	0	__
349	1913		2	0	__
349	1914		2	0	__
349	1915		2	0	__
349	1916		2	0	__
349	1917		2	0	__
349	1918		2	0	__
349	2237		2	0	__
349	2408		2	0	__
349	2417		2	0	__
349	2418		2	0	__
349	2419		2	0	__
349	2420		2	0	__
349	2421		2	0	__
349	2422		2	0	__
349	2423		2	0	__
349	2669		2	0	__
349	2670		2	0	__
349	2671		2	0	__
349	2672		2	0	__
349	2673		2	0	__
349	2674		2	0	__
349	2675		2	0	__
349	2676		2	0	__
349	2747		2	0	__
349	2750		3	0	___
349	2751		3	0	___
349	2752		3	0	___
349	2753		3	0	___
349	2754		3	0	___
349	2756		3	0	___
349	2757		3	0	___
349	2759		3	0	___
349	2760		3	0	___
349	2762		3	0	___
349	2763		3	0	___
349	2765		3	0	___
349	2766		3	0	___
349	2767		3	0	___
349	2768		3	0	___
349	2769		3	0	___
349	2770		3	0	___
349	2771		3	0	___
349	2772		3	0	___
349	2773		3	0	___
349	2774		3	0	___
349	2775		3	0	___
349	2776		3	0	___
349	2778		3	0	___
349	2779		3	0	___
349	2780		3	0	___
349	2782		3	0	___
349	2784		3	0	___
349	2785		3	0	___
349	2786		3	0	___
349	2788		3	0	___
349	2789		3	0	___
349	2790		3	0	___
349	2791		3	0	___
349	2792		3	0	___
349	2793		3	0	___
349	2795		3	0	___
349	2796		3	0	___
349	2798		3	0	___
349	2800		3	0	___
349	2801		3	0	___
349	2802		3	0	___
349	2804		3	0	___
349	2805		3	0	___
349	2807		3	0	___
349	2809		3	0	___
349	2810		3	0	___
349	2812		3	0	___
349	2813		3	0	___
349	2814		3	0	___
349	2816		3	0	___
349	2817		3	0	___
349	2818		3	0	___
349	2820		3	0	___
349	2821		3	0	___
349	2822		3	0	___
349	2823		3	0	___
349	2824		3	0	___
349	2825		3	0	___
349	2826		3	0	___
349	2827		3	0	___
349	2828		3	0	___
349	2829		3	0	___
349	2830		3	0	___
349	2831		3	0	___
349	2832		3	0	___
349	2833		3	0	___
349	2834		3	0	___
349	2835		3	0	___
349	2836		3	0	___
349	2837		3	0	___
349	2839		3	0	___
349	2840		3	0	___
349	2841		3	0	___
349	2842		3	0	___
349	2844		3	0	___
349	2845		3	0	___
349	2846		3	0	___
349	2847		3	0	___
349	2848		3	0	___
349	2849		3	0	___
349	2850		3	0	___
349	2851		3	0	___
349	2852		3	0	___
349	2854		3	0	___
349	2857		3	0	___
349	2858		3	0	___
349	2860		3	0	___
349	2861		3	0	___
349	2862		3	0	___
349	3088		1	0	_
349	4041		10	0	-_,___,___,___
349	4042		10	0	-_,___,___,___
349	4043		10	0	-_,___,___,___
349	4044		10	0	-_,___,___,___
349	4045		10	0	-_,___,___,___
349	4046		10	0	-_,___,___,___
349	4047		10	0	-_,___,___,___
349	4048		10	0	-_,___,___,___
349	4102		4	0	_,___
349	4103		4	0	_,___
349	4104		4	0	_,___
349	4105		4	0	_,___
349	4106		4	0	_,___
349	4107		4	0	_,___
349	4108		4	0	_,___
349	4109		4	0	_,___
349	4110		4	0	_,___
349	4111		4	0	_,___
349	4112		4	0	_,___
349	4113		4	0	_,___
349	4114		4	0	_,___
349	4115		4	0	_,___
349	4116		4	0	_,___
349	4117		4	0	_,___
349	4118		4	0	_,___
349	4119		4	0	_,___
349	4120		4	0	_,___
349	4121		4	0	_,___
349	4122		4	0	_,___
349	4123		4	0	_,___
349	4128		3	0	___
349	4130		3	0	___
349	4134		3	0	___
349	4136		3	0	___
349	4139		3	0	___
349	4144		3	0	___
349	4147		3	0	___
349	4152		3	0	___
349	4155		3	0	___
349	4156		3	0	___
349	4157		3	0	___
349	4158		3	0	___
349	4159		3	0	___
349	4160		3	0	___
349	4649		2	0	__
349	4650		2	0	__
349	4651		2	0	__
349	4652		2	0	__
349	4653		2	0	__
349	4654		2	0	__
349	4655		2	0	__
349	4656		2	0	__
349	4657		2	0	__
349	4658		2	0	__
349	4659		2	0	__
349	4660		2	0	__
349	4720		2	0	__
349	4721		2	0	__
349	4722		2	0	__
349	4723		2	0	__
349	4724		2	0	__
349	4725		2	0	__
349	4728		2	0	__
349	4729		2	0	__
349	4730		2	0	__
349	4731		2	0	__
349	4732		11	2	___,___,___.__
349	4733		7	6	_.______
349	4734		10	0	-_,___,___,___
349	4735		10	0	-_,___,___,___
349	4736		10	0	-_,___,___,___
349	4737		10	0	-_,___,___,___
349	4738		3	0	___
349	4752		3	0	___
349	4754		3	0	___
349	4777		2	0	__
349	4778		2	0	__
349	4823		3	0	___
349	4824		3	0	___
349	4868		12	0	___,___,___,___
349	4869		12	2	_,___,___,___.__
349	4870		5	2	___.__
349	4872		10	0	-_,___,___,___
349	4887		2	0	__
349	4913		7	6	_.______
349	4914		10	0	-_,___,___,___
349	4915		10	0	-_,___,___,___
349	4916		10	0	-_,___,___,___
349	4917		10	0	-_,___,___,___
349	4924		10	0	-_,___,___,___
349	4925		10	0	-_,___,___,___
349	4926		10	0	-_,___,___,___
349	4927		10	0	-_,___,___,___
349	4928		10	0	-_,___,___,___
349	4929		10	0	-_,___,___,___
349	4930		10	0	-_,___,___,___
349	4931		10	0	-_,___,___,___
349	4948		1	0	_
