349	2	1	F	T	
349	2	2	F	T	
349	2	3	T	T	
349	2	4	T	T	
349	2	5	F	T	
349	2	6	F	T	
349	2	7	F	T	
349	2	8	F	T	
349	2	9	F	T	
349	2	10	F	T	
349	2	11	F	T	
349	2	12	T	T	
349	2	13	T	T	
349	2	14	F	T	
349	2	15	F	T	
349	2	16	F	T	
349	2	17	T	T	
349	2	18	F	T	
349	2	19	F	T	
349	2	20	F	T	
349	2	21	T	T	
349	2	22	T	T	
349	2	23	T	T	
349	2	24	F	T	
349	2	25	F	T	
349	2	26	F	T	
349	2	27	F	T	
349	2	28	F	T	
349	2	29	F	T	
349	2	30	F	T	
349	2	31	F	T	
349	2	32	F	T	
349	2	33	F	T	
349	2	34	F	T	
349	2	35	F	T	
349	2	36	F	T	
349	2	37	F	T	
349	2	38	F	T	
349	2	39	F	T	
349	2	40	F	T	
349	2	41	F	T	
349	2	42	F	T	
349	2	43	F	T	
349	2	44	F	T	
349	2	45	F	T	
349	2	46	F	T	
349	2	47	F	T	
349	2	48	F	T	
349	2	49	F	T	
349	2	50	F	T	
349	2	51	F	T	
349	2	52	F	T	
349	2	53	F	T	
349	2	54	F	T	
349	2	55	F	T	
349	2	56	F	T	
349	2	57	F	T	
349	2	58	F	T	
349	2	59	F	T	
349	2	60	F	T	
349	2	61	F	T	
349	2	62	F	T	
349	2	63	F	T	
349	2	64	F	T	
349	2	65	F	T	
349	2	66	F	T	
349	2	67	F	T	
349	2	68	F	T	
349	2	69	F	T	
349	2	70	F	T	
349	2	71	F	T	
349	2	72	F	T	
349	2	73	F	T	
349	2	74	F	T	
349	2	75	F	T	
349	2	76	F	T	
349	2	77	F	T	
349	2	78	F	T	
349	2	79	F	T	
349	2	80	F	T	
349	2	81	F	T	
349	2	82	F	T	
349	2	83	F	T	
349	2	84	F	T	
349	2	85	F	T	
349	2	86	F	T	
349	2	87	F	T	
349	2	88	F	T	
349	2	89	F	T	
349	2	90	F	T	
349	2	91	F	T	
349	2	92	F	T	
349	2	93	F	T	
349	2	94	F	T	
349	2	95	F	T	
349	2	96	F	T	
349	2	97	F	T	
349	2	98	F	T	
349	2	99	F	T	
349	2	100	F	T	
349	2	101	F	T	
349	2	102	F	T	
349	2	103	F	T	
349	2	104	F	T	
349	2	105	F	T	
349	2	106	F	T	
349	2	107	F	T	
349	2	108	F	T	
349	2	109	F	T	
349	2	110	F	T	
349	2	111	F	T	
349	2	112	F	T	
349	2	113	F	T	
349	2	114	F	T	
349	2	115	F	T	
349	2	116	F	T	
349	2	117	F	T	
349	2	118	F	T	
349	2	119	F	T	
349	2	120	F	T	
349	2	121	F	T	
349	2	122	F	T	
349	2	123	F	T	
349	2	124	F	T	
349	2	125	F	T	
349	2	126	F	T	
349	2	127	F	T	
349	2	128	F	T	
349	2	129	F	T	
349	2	130	F	T	
349	2	131	F	T	
349	2	132	F	T	
349	2	133	F	T	
349	2	134	F	T	
349	2	135	F	T	
349	2	136	F	T	
349	2	137	F	T	
349	2	138	F	T	
349	2	139	F	T	
349	2	140	F	T	
349	2	141	F	T	
349	2	142	F	T	
349	2	143	F	T	
349	2	144	F	T	
349	2	145	F	T	
349	2	146	F	T	
349	2	147	F	T	
349	2	148	F	T	
349	2	149	F	T	
349	2	150	F	T	
349	2	151	F	T	
349	2	152	F	T	
349	2	153	F	T	
349	2	154	F	T	
349	2	155	F	T	
349	2	156	F	T	
349	2	157	F	T	
349	2	158	F	T	
349	2	159	F	T	
349	2	160	F	T	
349	2	161	F	T	
349	2	162	F	T	
349	2	163	F	T	
349	2	164	F	T	
349	2	165	F	T	
349	2	166	F	T	
349	2	167	F	T	
349	2	168	F	T	
349	2	169	F	T	
349	2	170	F	T	
349	2	171	F	T	
349	2	172	F	T	
349	2	173	F	T	
349	2	174	F	T	
349	2	175	F	T	
349	2	176	F	T	
349	2	177	F	T	
349	2	178	F	T	
349	2	179	F	T	
349	2	180	F	T	
349	2	181	F	T	
349	2	182	F	T	
349	2	183	F	T	
349	2	184	F	T	
349	2	185	F	T	
349	2	186	F	T	
349	2	187	F	T	
349	2	188	F	T	
349	2	189	F	T	
349	2	190	F	T	
349	2	191	F	T	
349	2	192	F	T	
349	2	193	F	T	
349	2	194	F	T	
349	2	195	F	T	
349	2	196	F	T	
349	2	197	F	T	
349	2	198	F	T	
349	2	199	F	T	
349	2	200	F	T	
349	2	201	F	T	
349	2	202	F	T	
349	2	203	F	T	
349	2	204	F	T	
349	2	205	F	T	
349	2	206	F	T	
349	2	207	F	T	
349	2	208	F	T	
349	2	209	F	T	
349	2	210	F	T	
349	2	211	F	T	
349	2	212	F	T	
349	2	213	F	T	
349	2	214	F	T	
349	2	215	F	T	
349	2	216	F	T	
349	2	217	F	T	
349	2	218	F	T	
349	2	219	F	T	
349	2	220	F	T	
349	2	221	F	T	
349	2	222	F	T	
349	2	223	F	T	
349	2	224	F	T	
349	2	225	F	T	
349	2	226	F	T	
349	2	227	F	T	
349	2	228	F	T	
349	2	229	F	T	
349	2	230	F	T	
349	2	231	F	T	
349	2	232	F	T	
349	2	233	F	T	
349	2	234	F	T	
349	2	235	F	T	
349	2	236	F	T	
349	2	237	F	T	
349	2	238	F	T	
349	2	239	F	T	
349	2	240	F	T	
349	2	241	F	T	
349	2	242	F	T	
349	2	243	F	T	
349	2	244	F	T	
349	2	245	F	T	
349	2	246	F	T	
349	2	247	F	T	
349	2	248	F	T	
349	2	249	F	T	
349	2	250	F	T	
349	2	251	F	T	
349	2	252	F	T	
349	2	253	F	T	
349	2	254	F	T	
349	2	255	F	T	
349	2	256	F	T	
349	2	257	F	T	
349	2	258	F	T	
349	2	259	F	T	
349	2	260	F	T	
349	2	261	F	T	
349	2	262	F	T	
349	2	263	F	T	
349	2	264	F	T	
349	2	265	F	T	
349	2	266	F	T	
349	2	267	F	T	
349	2	268	F	T	
