349	3361	1	1190
349	3362	1	1193
349	3363	1	1190
349	3364	1	1193
349	3365	1	163
349	3365	1	164
349	3365	1	1187
349	3366	1	4871
349	3367	1	4871
349	3368	1	4873
349	3368	1	4874
349	3369	1	4875
349	3369	1	4876
349	3370	1	288
349	3371	1	4873
349	3371	1	4877
349	3372	1	1254
349	3372	1	1255
349	3372	1	1256
349	3373	1	41
349	3373	1	1251
349	3373	1	1252
349	3373	1	1253
349	3374	1	1247
349	3374	1	1248
349	3374	1	1252
349	3375	1	4875
349	3375	1	4878
349	3375	1	4879
349	3375	1	4880
349	3375	1	4881
349	3376	1	1399
349	3376	1	4885
349	3376	1	4886
349	3377	1	1399
349	3377	1	4885
349	3377	1	4886
349	3378	1	287
349	3379	1	4887
349	3379	1	4890
349	3379	1	4891
349	3379	1	4892
349	3379	1	4893
349	3379	1	4894
349	3379	1	4895
349	3379	1	4896
349	3379	1	4897
349	3380	1	4887
349	3380	1	4890
349	3380	1	4892
349	3380	1	4893
349	3380	1	4894
349	3380	1	4895
349	3380	1	4896
349	3380	1	4897
349	3381	1	4887
349	3381	1	4890
349	3381	1	4892
349	3381	1	4893
349	3381	1	4894
349	3381	1	4895
349	3381	1	4896
349	3381	1	4897
349	3382	1	4887
349	3382	1	4890
349	3382	1	4892
349	3382	1	4893
349	3382	1	4894
349	3382	1	4895
349	3382	1	4896
349	3382	1	4897
349	3383	1	4887
349	3383	1	4890
349	3383	1	4892
349	3383	1	4893
349	3383	1	4894
349	3383	1	4895
349	3383	1	4896
349	3383	1	4897
349	3384	1	4887
349	3384	1	4890
349	3384	1	4892
349	3384	1	4893
349	3384	1	4894
349	3384	1	4895
349	3384	1	4896
349	3384	1	4897
349	3385	1	4887
349	3385	1	4890
349	3385	1	4892
349	3385	1	4893
349	3385	1	4894
349	3385	1	4895
349	3385	1	4896
349	3385	1	4897
349	3386	1	4890
349	3386	1	4893
349	3386	1	4894
349	3386	1	4895
349	3386	1	4896
349	3386	1	4897
349	3386	1	4899
349	3387	1	4887
349	3387	1	4890
349	3387	1	4892
349	3387	1	4893
349	3387	1	4894
349	3387	1	4899
349	3387	1	4900
349	3387	1	4901
349	3388	1	4887
349	3388	1	4890
349	3388	1	4892
349	3388	1	4893
349	3388	1	4894
349	3388	1	4895
349	3388	1	4896
349	3388	1	4897
349	3388	1	4902
349	3389	1	4887
349	3389	1	4890
349	3389	1	4892
349	3389	1	4893
349	3389	1	4894
349	3389	1	4895
349	3389	1	4896
349	3389	1	4897
349	3389	1	4902
349	3390	1	4887
349	3390	1	4890
349	3390	1	4892
349	3390	1	4893
349	3390	1	4894
349	3390	1	4895
349	3390	1	4896
349	3390	1	4897
349	3390	1	4902
349	3391	1	4887
349	3391	1	4890
349	3391	1	4891
349	3391	1	4892
349	3391	1	4893
349	3391	1	4894
349	3391	1	4895
349	3391	1	4896
349	3391	1	4897
349	3392	1	4887
349	3392	1	4890
349	3392	1	4891
349	3392	1	4892
349	3392	1	4893
349	3392	1	4894
349	3392	1	4895
349	3392	1	4896
349	3392	1	4897
349	3393	1	4887
349	3393	1	4890
349	3393	1	4892
349	3393	1	4893
349	3393	1	4894
349	3393	1	4895
349	3393	1	4896
349	3393	1	4897
349	3393	1	4902
349	3394	1	4887
349	3394	1	4890
349	3394	1	4891
349	3394	1	4892
349	3394	1	4893
349	3394	1	4894
349	3394	1	4895
349	3394	1	4896
349	3394	1	4897
349	3395	1	4887
349	3395	1	4890
349	3395	1	4891
349	3395	1	4892
349	3395	1	4893
349	3395	1	4894
349	3395	1	4895
349	3395	1	4896
349	3395	1	4897
349	3396	1	4887
349	3396	1	4890
349	3396	1	4891
349	3396	1	4892
349	3396	1	4893
349	3396	1	4894
349	3396	1	4895
349	3396	1	4896
349	3396	1	4897
349	3397	1	4887
349	3397	1	4890
349	3397	1	4891
349	3397	1	4892
349	3397	1	4893
349	3397	1	4894
349	3397	1	4895
349	3397	1	4896
349	3397	1	4897
349	3398	1	4887
349	3398	1	4890
349	3398	1	4891
349	3398	1	4892
349	3398	1	4893
349	3398	1	4894
349	3398	1	4895
349	3398	1	4896
349	3398	1	4897
349	3399	1	4887
349	3399	1	4890
349	3399	1	4891
349	3399	1	4892
349	3399	1	4893
349	3399	1	4894
349	3399	1	4895
349	3399	1	4896
349	3399	1	4897
349	3400	1	4887
349	3400	1	4890
349	3400	1	4892
349	3400	1	4893
349	3400	1	4894
349	3400	1	4895
349	3400	1	4896
349	3400	1	4897
349	3400	1	4902
349	3401	1	4887
349	3401	1	4890
349	3401	1	4892
349	3401	1	4893
349	3401	1	4894
349	3401	1	4895
349	3401	1	4896
349	3401	1	4897
349	3402	1	281
349	3402	1	282
349	3403	1	4893
349	3403	1	4894
349	3403	1	4895
349	3403	1	4904
349	3403	1	4905
349	3403	1	4906
349	3403	1	4907
349	3403	1	4908
349	3403	1	4909
349	3403	1	4910
349	3404	1	4893
349	3404	1	4894
349	3404	1	4895
349	3404	1	4904
349	3404	1	4905
349	3404	1	4906
349	3404	1	4907
349	3404	1	4908
349	3404	1	4909
349	3404	1	4910
349	3405	1	4904
349	3405	1	4911
349	3405	1	4912
