349	1	1	2888	1
349	1	1	2889	2
349	1	1	2893	3
349	1	1	2904	4
349	1	1	2910	13
349	1	1	2913	18
349	1	1	2947	19
349	1	1	2950	5
349	1	1	2952	6
349	1	1	2954	7
349	1	1	2959	15
349	1	1	2960	14
349	1	1	2962	8
349	1	1	2965	30
349	1	1	2966	31
349	1	1	2968	16
349	1	1	2985	17
349	1	1	2986	9
349	1	1	3003	10
349	1	1	3005	11
349	1	1	3012	12
349	1	1	3018	20
349	1	1	3024	25
349	1	1	3030	21
349	1	1	3032	22
349	1	1	3033	24
349	1	1	3037	23
349	1	1	3041	26
349	1	1	3042	27
349	1	1	3043	28
349	1	1	3044	29
349	1	1	3047	32
349	1	1	3048	33
349	1	1	3049	34
349	1	1	3052	35
349	1	1	3053	36
349	1	1	3073	37
349	1	1	3075	38
349	1	1	3076	39
349	1	1	3077	40
349	1	1	3078	41
349	1	1	3079	42
349	1	1	3081	43
349	1	1	3082	44
349	1	1	3084	45
