349	00193336	1	5987	0	0	0
349	00193336	2	5988	0	0	0
349	00193336	3	5989	0	0	0
349	00193336	4	5990	0	0	0
349	00193336	5	5991	0	0	0
349	00193336	6	5992	0	0	0
349	00193336	7	5993	0	0	0
349	00193336	8	5994	0	0	0
349	00193336	9	5995	0	0	0
349	00193336	10	5996	0	0	0
349	00193336	11	5997	0	0	0
349	00193336	12	5998	0	0	0
349	00193336	13	5999	0	0	0
349	00193336	14	6000	0	0	0
349	00193336	15	6001	0	0	0
349	00193336	16	6002	0	0	0
349	00193336	17	6003	0	0	0
349	00193336	18	6004	0	0	0
349	00193336	19	6005	0	0	0
349	00193336	20	6006	0	0	0
349	00193336	21	6007	0	0	0
349	00193336	21	6008	0	0	0
349	00193336	21	6009	0	0	0
349	00193336	22	6010	0	0	0
349	00193336	23	6011	0	0	0
349	00193336	23	6012	0	0	0
349	00193336	23	6013	0	0	0
349	00193336	24	6014	0	0	0
349	00193336	24	6015	0	0	0
349	00193336	24	6016	0	0	0
349	00193336	25	6017	0	0	0
349	00193336	25	6018	0	0	0
349	00193336	25	6019	0	0	0
349	00193336	26	6020	0	0	0
349	00193336	27	6021	0	0	0
349	00193336	28	6022	0	0	0
349	00193336	29	6023	0	0	0
349	00193336	30	6024	0	0	0
349	00193336	31	6025	0	0	0
349	00193336	32	6026	0	0	0
349	00193336	32	6027	0	0	0
349	00193336	32	6028	0	0	0
349	00193336	33	6029	0	0	0
349	00193336	33	6030	0	0	0
349	00193336	33	6031	0	0	0
349	00193336	34	6032	0	0	0
349	00193336	35	6033	0	0	0
349	00193336	36	6034	0	0	0
349	00193336	37	6035	0	0	0
349	00193336	38	6036	0	0	0
349	00193336	39	6037	0	0	0
349	00193336	40	6038	0	0	0
349	00193336	41	6039	0	0	0
349	00193336	42	6040	0	0	0
349	00193336	43	6041	0	0	0
349	00193336	44	6042	0	0	0
349	00193336	44	6043	0	0	0
349	00193336	45	6044	0	0	0
349	00193336	45	6045	0	0	0
349	00193336	46	6046	0	0	0
349	00193336	46	6047	0	0	0
349	00193336	47	6048	0	0	0
349	00193336	47	6049	0	0	0
349	00193336	48	6050	0	0	0
349	00193336	48	6051	0	0	0
349	00193336	49	6052	0	0	0
349	00193336	49	6053	0	0	0
349	00193336	50	6054	0	0	0
349	00193336	51	6055	0	0	0
349	00193336	51	6056	0	0	0
349	00193336	52	6057	0	0	0
349	00193336	52	6058	0	0	0
349	00193336	53	6059	0	0	0
349	00193370	1	2131	0	0	0
349	00193370	1	2132	1	1	3
349	00193370	2	2133	0	0	0
349	00193370	2	2134	1	1	3
349	00193370	3	2135	0	0	0
349	00193370	3	2136	1	1	3
349	00193370	4	2139	0	0	0
349	00193370	5	2140	0	0	0
349	00193370	6	2141	0	0	0
349	00193370	7	2142	0	0	0
349	00193370	8	2143	0	0	0
349	00193392	1	2172	0	0	0
349	00193392	1	2173	1	1	3
349	00193392	2	2174	0	0	0
349	00193392	3	2175	0	0	0
349	00193392	4	2176	0	0	0
349	00193392	5	2177	0	0	0
349	00193392	5	2178	1	1	3
349	00193392	6	2179	0	0	0
349	00193392	6	2180	1	1	3
349	00193392	7	2181	0	0	0
349	00193392	8	2182	0	0	0
349	00193392	9	2183	0	0	0
349	00193392	10	607	1	1	3
349	00193392	10	2187	0	0	0
349	00193392	11	607	1	1	3
349	00193392	11	2188	0	0	0
349	00193392	12	2189	0	0	0
349	00193392	13	2190	0	0	0
349	00193392	14	2191	0	0	0
349	00193392	15	2192	0	0	0
349	00193392	16	2193	0	0	0
349	00193392	17	2194	1	1	3
349	00193392	17	2195	0	0	0
349	00193392	18	2211	0	0	0
349	00193392	19	2227	0	0	0
349	00193392	20	2242	0	0	0
349	00193398	1	1520	0	0	0
349	00193398	1	1521	0	0	0
349	00193398	1	1522	0	0	0
349	00193398	1	1523	0	0	0
349	00193398	1	1524	1	1	3
349	00193398	1	1525	0	0	0
349	00193398	1	1526	0	0	0
349	00193398	1	1527	0	0	0
349	00193398	1	1528	0	0	0
349	00193398	1	1529	0	0	0
349	00193398	1	1530	0	0	0
349	00193398	1	1531	0	0	0
349	00193398	2	1532	0	0	0
349	00193398	2	1533	0	0	0
349	00193398	2	1534	0	0	0
349	00193398	2	1535	1	1	3
349	00193398	2	1536	0	0	0
349	00193398	2	1537	0	0	0
349	00193398	2	1538	0	0	0
349	00193398	2	1539	0	0	0
349	00193398	2	1540	0	0	0
349	00193398	2	1541	0	0	0
349	00193398	2	1542	0	0	0
349	00193398	2	1543	0	0	0
349	00193398	2	1544	0	0	0
349	00193398	2	1545	0	0	0
349	00193398	2	1546	0	0	0
349	00193398	2	1547	0	0	0
349	00193398	2	1548	0	0	0
349	00193398	2	1549	0	0	0
349	00193398	2	1550	0	0	0
349	00193398	2	1551	0	0	0
349	00193398	2	1552	0	0	0
349	00193398	2	1553	0	0	0
349	00193398	2	1554	0	0	0
349	00193398	3	1574	0	0	0
349	00193398	4	1524	1	1	3
349	00193398	4	1575	0	0	0
349	00193398	4	1576	0	0	0
349	00193398	4	1577	0	0	0
349	00193398	4	1578	0	0	0
349	00193398	4	1579	0	0	0
349	00193398	4	1580	0	0	0
349	00193398	4	1581	0	0	0
349	00193398	4	1582	0	0	0
349	00193398	4	1583	0	0	0
349	00193398	4	1584	0	0	0
349	00193398	4	1585	0	0	0
349	00193398	5	1535	1	1	3
349	00193398	5	1586	0	0	0
349	00193398	5	1587	0	0	0
349	00193398	5	1588	0	0	0
349	00193398	5	1589	0	0	0
349	00193398	5	1590	0	0	0
349	00193398	5	1591	0	0	0
349	00193398	5	1592	0	0	0
349	00193398	5	1593	0	0	0
349	00193398	5	1594	0	0	0
349	00193398	5	1595	0	0	0
349	00193398	5	1596	0	0	0
349	00193398	5	1597	0	0	0
349	00193398	5	1598	0	0	0
349	00193398	5	1599	0	0	0
349	00193398	5	1600	0	0	0
349	00193398	5	1601	0	0	0
349	00193398	5	1602	0	0	0
349	00193398	5	1603	0	0	0
349	00193398	5	1604	0	0	0
349	00193398	5	1605	0	0	0
349	00193398	5	1606	0	0	0
349	00193398	5	1607	0	0	0
349	00193398	6	1608	0	0	0
349	00193398	7	1609	0	0	0
349	00193398	8	1610	0	0	0
349	00193398	9	1611	0	0	0
349	00193398	10	1612	0	0	0
349	00193398	11	1613	0	0	0
349	00193398	12	1614	0	0	0
349	00193398	13	1615	0	0	0
349	00193398	14	1616	0	0	0
349	00193398	15	1617	0	0	0
349	00193398	16	1618	0	0	0
349	00193398	16	1619	0	0	0
349	00193398	16	1620	1	1	3
349	00193398	16	1621	0	0	0
349	00193398	16	1622	0	0	0
349	00193398	16	1623	0	0	0
349	00193398	16	1624	0	0	0
349	00193398	16	1625	0	0	0
349	00193398	16	1626	0	0	0
349	00193398	16	1627	0	0	0
349	00193398	16	1628	0	0	0
349	00193398	16	1629	0	0	0
349	00193398	16	1630	0	0	0
349	00193398	16	1631	0	0	0
349	00193398	16	1632	0	0	0
349	00193398	17	1620	1	1	3
349	00193398	17	1633	0	0	0
349	00193398	17	1634	0	0	0
349	00193398	17	1635	0	0	0
349	00193398	17	1636	0	0	0
349	00193398	17	1637	0	0	0
349	00193398	17	1638	0	0	0
349	00193398	17	1639	0	0	0
349	00193398	17	1640	0	0	0
349	00193398	17	1641	0	0	0
349	00193398	17	1642	0	0	0
349	00193398	17	1643	0	0	0
349	00193398	17	1644	0	0	0
349	00193398	17	1645	0	0	0
349	00193398	17	1646	0	0	0
349	00193398	18	1647	0	0	0
349	00193398	18	1648	0	0	0
349	00193398	18	1649	0	0	0
349	00193398	18	1650	1	1	3
349	00193398	18	1651	0	0	0
349	00193398	18	1652	0	0	0
349	00193398	18	1653	0	0	0
349	00193398	18	1654	0	0	0
349	00193398	18	1655	0	0	0
349	00193398	18	1656	0	0	0
349	00193398	18	1657	0	0	0
349	00193398	18	1658	0	0	0
349	00193398	18	1659	0	0	0
349	00193398	18	1660	0	0	0
349	00193398	18	1661	0	0	0
349	00193398	18	1662	0	0	0
349	00193398	18	1663	0	0	0
349	00193398	18	1664	0	0	0
349	00193398	18	1665	0	0	0
349	00193398	18	1666	0	0	0
349	00193398	18	1667	0	0	0
349	00193398	18	1668	0	0	0
349	00193398	18	1669	0	0	0
349	00193398	18	1670	0	0	0
349	00193398	18	1671	0	0	0
349	00193398	18	1672	0	0	0
349	00193398	18	1673	0	0	0
349	00193398	18	1674	0	0	0
349	00193398	18	1675	0	0	0
349	00193398	18	1676	0	0	0
349	00193398	18	1677	0	0	0
349	00193398	18	1678	0	0	0
349	00193398	18	1679	0	0	0
349	00193398	18	1680	0	0	0
349	00193398	18	1681	0	0	0
349	00193398	18	1682	0	0	0
349	00193398	18	1683	0	0	0
349	00193398	18	1684	0	0	0
349	00193398	18	1685	0	0	0
349	00193398	19	1686	0	0	0
349	00193398	19	1687	0	0	0
349	00193398	19	1688	0	0	0
349	00193398	19	1689	1	1	3
349	00193398	19	1690	0	0	0
349	00193398	19	1691	0	0	0
349	00193398	19	1692	0	0	0
349	00193398	19	1693	0	0	0
349	00193398	19	1694	0	0	0
349	00193398	19	1695	0	0	0
349	00193398	19	1696	0	0	0
349	00193398	19	1697	0	0	0
349	00193398	19	1698	0	0	0
349	00193398	19	1699	0	0	0
349	00193398	19	1700	0	0	0
349	00193398	19	1701	0	0	0
349	00193398	19	1702	0	0	0
349	00193398	19	1703	0	0	0
349	00193398	19	1704	0	0	0
349	00193398	19	1705	0	0	0
349	00193398	19	1706	0	0	0
349	00193398	19	1707	0	0	0
349	00193398	19	1708	0	0	0
349	00193398	19	1709	0	0	0
349	00193398	19	1710	0	0	0
349	00193398	19	1711	0	0	0
349	00193398	19	1712	0	0	0
349	00193398	19	1713	0	0	0
349	00193398	19	1714	0	0	0
349	00193398	19	1715	0	0	0
349	00193398	19	1716	0	0	0
349	00193398	19	1717	0	0	0
349	00193398	20	1650	1	1	3
349	00193398	20	1718	0	0	0
349	00193398	20	1719	0	0	0
349	00193398	20	1720	0	0	0
349	00193398	20	1721	0	0	0
349	00193398	20	1722	0	0	0
349	00193398	20	1723	0	0	0
349	00193398	20	1724	0	0	0
349	00193398	20	1725	0	0	0
349	00193398	20	1726	0	0	0
349	00193398	20	1727	0	0	0
349	00193398	20	1728	0	0	0
349	00193398	20	1729	0	0	0
349	00193398	20	1730	0	0	0
349	00193398	20	1731	0	0	0
349	00193398	20	1732	0	0	0
349	00193398	20	1733	0	0	0
349	00193398	20	1734	0	0	0
349	00193398	20	1735	0	0	0
349	00193398	20	1736	0	0	0
349	00193398	20	1737	0	0	0
349	00193398	20	1738	0	0	0
349	00193398	20	1739	0	0	0
349	00193398	20	1740	0	0	0
349	00193398	20	1741	0	0	0
349	00193398	20	1742	0	0	0
349	00193398	20	1743	0	0	0
349	00193398	20	1744	0	0	0
349	00193398	20	1745	0	0	0
349	00193398	20	1746	0	0	0
349	00193398	20	1747	0	0	0
349	00193398	20	1748	0	0	0
349	00193398	20	1749	0	0	0
349	00193398	20	1750	0	0	0
349	00193398	20	1751	0	0	0
349	00193398	20	1752	0	0	0
349	00193398	20	1753	0	0	0
349	00193398	20	1754	0	0	0
349	00193398	20	1755	0	0	0
349	00193398	21	1689	1	1	3
349	00193398	21	1756	0	0	0
349	00193398	21	1757	0	0	0
349	00193398	21	1758	0	0	0
349	00193398	21	1759	0	0	0
349	00193398	21	1760	0	0	0
349	00193398	21	1761	0	0	0
349	00193398	21	1762	0	0	0
349	00193398	21	1763	0	0	0
349	00193398	21	1764	0	0	0
349	00193398	21	1765	0	0	0
349	00193398	21	1766	0	0	0
349	00193398	21	1767	0	0	0
349	00193398	21	1768	0	0	0
349	00193398	21	1769	0	0	0
349	00193398	21	1770	0	0	0
349	00193398	21	1771	0	0	0
349	00193398	21	1772	0	0	0
349	00193398	21	1773	0	0	0
349	00193398	21	1774	0	0	0
349	00193398	21	1775	0	0	0
349	00193398	21	1776	0	0	0
349	00193398	21	1777	0	0	0
349	00193398	21	1778	0	0	0
349	00193398	21	1779	0	0	0
349	00193398	21	1780	0	0	0
349	00193398	21	1781	0	0	0
349	00193398	21	1782	0	0	0
349	00193398	21	1783	0	0	0
349	00193398	21	1784	0	0	0
349	00193398	21	1785	0	0	0
349	00193398	22	1786	0	0	0
349	00193398	22	1787	1	1	3
349	00193398	23	1787	1	1	3
349	00193398	23	1788	0	0	0
349	00193398	24	1789	0	0	0
349	00193398	24	1790	0	0	0
349	00193398	24	1791	0	0	0
349	00193398	24	1792	0	0	0
349	00193398	24	1793	1	1	3
349	00193398	24	1794	0	0	0
349	00193398	24	1795	0	0	0
349	00193398	24	1796	0	0	0
349	00193398	24	1797	0	0	0
349	00193398	24	1798	0	0	0
349	00193398	24	1799	0	0	0
349	00193398	24	1800	0	0	0
349	00193398	25	1793	1	1	3
349	00193398	25	1801	0	0	0
349	00193398	25	1802	0	0	0
349	00193398	25	1803	0	0	0
349	00193398	25	1804	0	0	0
349	00193398	25	1805	0	0	0
349	00193398	25	1806	0	0	0
349	00193398	25	1807	0	0	0
349	00193398	25	1808	0	0	0
349	00193398	25	1809	0	0	0
349	00193398	25	1810	0	0	0
349	00193398	25	1811	0	0	0
349	00193398	26	1812	0	0	0
349	00193398	26	1813	0	0	0
349	00193398	26	1814	0	0	0
349	00193398	26	1815	0	0	0
349	00193398	26	1816	0	0	0
349	00193398	26	1817	1	1	3
349	00193398	26	1818	0	0	0
349	00193398	26	1819	0	0	0
349	00193398	26	1820	0	0	0
349	00193398	26	1821	0	0	0
349	00193398	26	1822	0	0	0
349	00193398	26	1823	0	0	0
349	00193398	27	1817	1	1	3
349	00193398	27	1824	0	0	0
349	00193398	27	1825	0	0	0
349	00193398	27	1826	0	0	0
349	00193398	27	1827	0	0	0
349	00193398	27	1828	0	0	0
349	00193398	27	1829	0	0	0
349	00193398	27	1830	0	0	0
349	00193398	27	1831	0	0	0
349	00193398	27	1832	0	0	0
349	00193398	27	1833	0	0	0
349	00193398	27	1834	0	0	0
349	00193398	28	1835	0	0	0
349	00193398	29	1836	0	0	0
349	00193398	29	1837	1	1	3
349	00193398	30	1837	1	1	3
349	00193398	30	1838	0	0	0
349	00193398	31	1839	0	0	0
349	00193398	32	1840	0	0	0
349	00193398	32	1841	1	1	3
349	00193398	33	1842	0	0	0
349	00193398	34	1841	1	1	3
349	00193398	34	1843	0	0	0
349	00193398	35	1844	0	0	0
349	00193398	36	1845	0	0	0
349	00193398	37	1846	0	0	0
349	00193398	38	1847	0	0	0
349	00193398	39	1848	0	0	0
349	00193398	39	1849	1	1	3
349	00193398	39	1850	0	0	0
349	00193398	39	1851	0	0	0
349	00193398	39	1852	0	0	0
349	00193398	39	1853	0	0	0
349	00193398	39	1854	0	0	0
349	00193398	39	1855	0	0	0
349	00193398	39	1856	0	0	0
349	00193398	39	1857	0	0	0
349	00193398	39	1858	0	0	0
349	00193398	39	1859	0	0	0
349	00193398	39	1860	0	0	0
349	00193398	40	1849	1	1	3
349	00193398	40	1861	0	0	0
349	00193398	40	1862	0	0	0
349	00193398	40	1863	0	0	0
349	00193398	40	1864	0	0	0
349	00193398	40	1865	0	0	0
349	00193398	40	1866	0	0	0
349	00193398	40	1867	0	0	0
349	00193398	40	1868	0	0	0
349	00193398	40	1869	0	0	0
349	00193398	40	1870	0	0	0
349	00193398	40	1871	0	0	0
349	00193398	40	1872	0	0	0
349	00193398	41	1874	0	0	0
349	00193398	42	1875	0	0	0
349	00193398	43	1876	1	1	3
349	00193398	43	1877	0	0	0
349	00193398	44	1876	0	1	3
349	00193398	44	1878	0	0	0
349	00193398	45	1876	1	1	3
349	00193398	45	1879	0	0	0
349	00193398	46	1876	1	1	3
349	00193398	46	1880	0	0	0
349	00193398	47	1876	1	1	3
349	00193398	47	1881	0	0	0
349	00193398	48	1876	0	1	3
349	00193398	48	1882	0	0	0
349	00193398	49	1876	1	1	3
349	00193398	49	1883	0	0	0
349	00193398	50	1876	1	1	3
349	00193398	50	1884	0	0	0
349	00193398	51	1876	0	1	3
349	00193398	51	1885	0	0	0
349	00193398	52	1876	0	1	3
349	00193398	52	1886	0	0	0
349	00193398	53	1876	0	1	3
349	00193398	53	1887	0	0	0
349	00193398	54	1876	0	1	3
349	00193398	54	1888	0	0	0
349	00193398	55	1889	0	0	0
349	00193398	56	1890	0	0	0
349	00193398	57	1891	0	0	0
349	00193398	58	1892	0	0	0
349	00193398	59	1893	0	0	0
349	00193398	60	1894	0	0	0
349	00193398	61	1895	0	0	0
349	00193398	62	1896	0	0	0
349	00193398	63	1897	0	0	0
349	00193398	64	1898	0	0	0
349	00193398	65	1899	0	0	0
349	00193398	65	1900	0	0	0
349	00193398	65	1901	0	0	0
349	00193398	65	1902	0	0	0
349	00193398	65	1903	0	0	0
349	00193398	65	1904	0	0	0
349	00193398	65	1905	0	0	0
349	00193398	65	1906	0	0	0
349	00193398	65	1907	0	0	0
349	00193398	65	1908	0	0	0
349	00193398	65	1909	0	0	0
349	00193398	65	1910	0	0	0
349	00193398	65	1911	0	0	0
349	00193398	65	1912	0	0	0
349	00193398	65	1913	0	0	0
349	00193398	65	1914	0	0	0
349	00193398	65	1915	0	0	0
349	00193398	65	1916	0	0	0
349	00193398	65	1917	0	0	0
349	00193398	65	1918	0	0	0
